id,x,y,width
07302,1520,640,39
07303,1559,640,40
07304,1599,640,41
07305,1640,640,41
07309,1681,640,39
07310,1720,640,40
07318,1760,640,40
07325,1800,640,44
07326,1844,640,40
07327,1884,640,40
07328,1924,640,40
07329,1964,640,41
07330,2005,640,40
07331,0,680,45
07332,45,680,45
07333,90,680,41
07334,131,680,40
07335,171,680,41
07336,212,680,39
07337,251,680,40
07338,291,680,40
07339,331,680,39
07344,370,680,40
07351,410,680,41
07358,451,680,41
07359,492,680,39
07397,531,680,40
07401,571,680,45
07408,616,680,42
07452,658,680,40
07455,698,680,40
07462,738,680,40
07463,778,680,40
07464,818,680,41
07465,859,680,40
07466,899,680,41
07467,940,680,39
07469,979,680,41
07471,1020,680,40
07473,1060,680,40
07474,1100,680,41
07475,1141,680,41
07476,1182,680,38
07477,1220,680,42
07478,1262,680,41
07479,1303,680,39
07480,1342,680,40
07481,1382,680,39
07482,1421,680,40
07483,1461,680,41
07484,1502,680,41
07485,1543,680,40
07486,1583,680,42
07487,1625,680,40
07488,1665,680,44
07489,1709,680,40
07490,1749,680,40
07491,1789,680,40
07492,1829,680,41
07493,1870,680,41
07494,1911,680,41
07495,1952,680,42
07496,1994,680,41
07497,0,720,42
07498,42,720,43
07499,85,720,45
07500,130,720,39
07501,169,720,38
07502,207,720,43
07503,250,720,41
07504,291,720,43
07505,334,720,37
07506,371,720,41
07507,412,720,43
07508,455,720,39
07509,494,720,41
07510,535,720,37
07511,572,720,41
07512,613,720,42
07513,655,720,42
07514,697,720,40
07515,737,720,41
07516,778,720,43
07517,821,720,40
07518,861,720,40
07519,901,720,37
07520,938,720,42
07521,980,720,41
07522,1021,720,38
07523,1059,720,41
07524,1100,720,43
07525,1143,720,41
07526,1184,720,39
07527,1223,720,41
07528,1264,720,42
07529,1306,720,43
07530,1349,720,42
07531,1391,720,41
07532,1432,720,40
07533,1472,720,42
07534,1514,720,45
07535,1559,720,46
07536,1605,720,41
07537,1646,720,42
07538,1688,720,42
07539,1730,720,40
07540,1770,720,39
07541,1809,720,40
07543,1849,720,40
07544,1889,720,40
07545,1929,720,40
07546,1969,720,38
07547,2007,720,42
07548,0,760,38
07549,38,760,42
07550,80,760,42
07551,122,760,41
07552,163,760,42
07553,205,760,41
07554,246,760,41
07555,287,760,40
07556,327,760,41
07557,368,760,46
07558,414,760,45
07559,459,760,41
07560,500,760,40
07561,540,760,43
07562,583,760,42
07563,625,760,43
07564,668,760,40
07565,708,760,39
07566,747,760,41
07567,788,760,39
07568,827,760,45
07569,872,760,39
07570,911,760,42
07571,953,760,36
07572,989,760,40
07573,1029,760,38
07574,1067,760,43
07575,1110,760,43
07576,1153,760,45
07577,1198,760,46
07578,1244,760,41
07579,1285,760,43
07580,1328,760,41
07581,1369,760,39
07582,1408,760,41
07583,1449,760,38
07584,1487,760,43
07585,1530,760,41
07586,1571,760,43
07587,1614,760,43
07588,1657,760,44
07589,1701,760,43
07590,1744,760,40
07591,1784,760,43
07592,1827,760,39
07593,1866,760,39
07594,1905,760,40
07595,1945,760,39
07596,1984,760,43
07597,2027,760,41
07598,0,0,43
07599,43,0,44
07600,87,0,42
07601,129,0,39
07602,168,0,40
07603,208,0,41
07604,249,0,46
07605,295,0,39
07606,334,0,42
07607,376,0,43
07608,419,0,43
07609,462,0,41
07610,503,0,40
07611,543,0,40
07612,583,0,41
07613,624,0,42
07614,666,0,42
07615,708,0,40
07616,748,0,42
07617,790,0,40
07618,830,0,41
07619,871,0,40
07620,911,0,42
07621,953,0,38
07622,991,0,39
07623,1030,0,41
07624,1071,0,41
07625,1112,0,41
07626,1153,0,44
07627,1197,0,41
07628,1238,0,40
07629,1278,0,42
07630,1320,0,44
07631,1364,0,40
07632,1404,0,41
07633,1445,0,41
07634,1486,0,41
07635,1527,0,41
07636,1568,0,41
07637,1609,0,40
07638,1649,0,38
07639,1687,0,43
07640,1730,0,40
07641,1770,0,41
07642,1811,0,39
07643,1850,0,40
07644,1890,0,39
07645,1929,0,39
07646,1968,0,37
07647,2005,0,43
07648,0,40,41
07649,41,40,40
07650,81,40,36
07651,117,40,37
07652,154,40,40
07653,194,40,39
07654,233,40,40
07655,273,40,40
07656,313,40,39
07657,352,40,42
07658,394,40,40
07659,434,40,40
07660,474,40,39
07661,513,40,41
07662,554,40,39
07663,593,40,44
07664,637,40,39
07665,676,40,42
07666,718,40,39
07667,757,40,40
07668,797,40,41
07669,838,40,40
07670,878,40,39
07671,917,40,40
07672,957,40,41
07673,998,40,45
07674,1043,40,41
07675,1084,40,43
07676,1127,40,44
07677,1171,40,40
07678,1211,40,39
07679,1250,40,41
07680,1291,40,42
07681,1333,40,39
07682,1372,40,40
07683,1412,40,41
07684,1453,40,40
07685,1493,40,40
07686,1533,40,42
07687,1575,40,40
07688,1615,40,39
07689,1654,40,44
07690,1698,40,38
07691,1736,40,40
07692,1776,40,40
07693,1816,40,41
07694,1857,40,41
07695,1898,40,39
07696,1937,40,40
07697,1977,40,42
07698,0,80,42
07699,42,80,42
07700,84,80,41
07701,125,80,42
07702,167,80,41
07703,208,80,39
07704,247,80,41
07705,288,80,41
07706,329,80,42
07707,371,80,36
07708,407,80,38
07709,445,80,41
07710,486,80,39
07711,525,80,41
07712,566,80,43
07713,609,80,41
07714,650,80,39
07715,689,80,41
07716,730,80,47
07717,777,80,39
07718,816,80,40
07719,856,80,40
07720,896,80,39
07721,935,80,40
07722,975,80,38
07723,1013,80,42
07724,1055,80,42
07725,1097,80,40
07726,1137,80,40
07727,1177,80,41
07728,1218,80,41
07729,1259,80,40
07730,1299,80,40
07731,1339,80,42
07732,1381,80,42
07733,1423,80,47
07734,1470,80,40
07735,1510,80,44
07736,1554,80,40
07737,1594,80,40
07738,1634,80,40
07739,1674,80,41
07740,1715,80,40
07741,1755,80,43
07742,1798,80,42
07743,1840,80,40
07744,1880,80,40
07745,1920,80,38
07746,1958,80,41
07747,1999,80,42
07748,0,120,40
07749,40,120,40
07750,80,120,39
07751,119,120,36
07752,155,120,41
07753,196,120,38
07754,234,120,40
07755,274,120,41
07756,315,120,41
07757,356,120,40
07758,396,120,42
07759,438,120,39
07766,477,120,43
07767,520,120,42
07768,562,120,41
07769,603,120,37
07771,640,120,37
07772,677,120,43
07773,720,120,40
07774,760,120,40
07775,800,120,40
07776,840,120,43
07777,883,120,39
07778,922,120,40
07779,962,120,41
07780,1003,120,41
07781,1044,120,40
07782,1084,120,44
07783,1128,120,42
07784,1170,120,41
07785,1211,120,44
07786,1255,120,42
07787,1297,120,37
07788,1334,120,43
07789,1377,120,43
07790,1420,120,42
07791,1462,120,40
07793,1502,120,40
07794,1542,120,38
07795,1580,120,40
07796,1620,120,40
07797,1660,120,41
07798,1701,120,39
07799,1740,120,46
07800,1786,120,42
07801,1828,120,41
07802,1869,120,39
07806,1908,120,41
07807,1949,120,43
07809,1992,120,43
07810,0,160,43
07812,43,160,40
07814,83,160,45
07815,128,160,40
07818,168,160,41
07819,209,160,42
07821,251,160,40
07823,291,160,41
07825,332,160,43
07826,375,160,40
07827,415,160,41
07828,456,160,43
07829,499,160,43
07830,542,160,39
07831,581,160,41
07832,622,160,41
07835,663,160,44
07838,707,160,39
07839,746,160,40
07840,786,160,41
07841,827,160,37
07842,864,160,40
07843,904,160,40
07844,944,160,41
07847,985,160,40
07848,1025,160,41
07851,1066,160,39
07857,1105,160,39
07860,1144,160,40
07866,1184,160,38
07868,1222,160,41
07869,1263,160,38
07870,1301,160,40
07871,1341,160,43
07872,1384,160,44
07873,1428,160,38
07875,1466,160,40
07876,1506,160,39
07878,1545,160,38
07879,1583,160,39
07917,1622,160,42
07918,1664,160,40
07919,1704,160,40
07920,1744,160,40
07922,1784,160,39
07923,1823,160,38
07924,1861,160,45
07925,1906,160,38
07926,1944,160,41
07928,1985,160,38
07929,0,200,44
07930,44,200,41
07932,85,200,43
07936,128,200,42
07937,170,200,39
07940,209,200,38
07941,247,200,43
07943,290,200,38
07946,328,200,41
07947,369,200,40
07948,409,200,39
07950,448,200,41
07951,489,200,44
07952,533,200,41
07953,574,200,40
07954,614,200,40
07958,654,200,40
07959,694,200,41
07961,735,200,40
07962,775,200,44
07963,819,200,42
07964,861,200,39
07965,900,200,41
07966,941,200,40
07967,981,200,40
07968,1021,200,39
07969,1060,200,40
07970,1100,200,44
07971,1144,200,40
07972,1184,200,40
07973,1224,200,40
07974,1264,200,40
07975,1304,200,41
07976,1345,200,40
07979,1385,200,40
07980,1425,200,40
07982,1465,200,39
07983,1504,200,40
07985,1544,200,43
07986,1587,200,40
07987,1627,200,41
07988,1668,200,40
07990,1708,200,40
07992,1748,200,40
07994,1788,200,40
07996,1828,200,40
07997,1868,200,40
07999,1908,200,42
08002,1950,200,40
08004,1990,200,42
08006,0,240,41
08010,41,240,42
08011,83,240,43
08013,126,240,42
08015,168,240,41
08016,209,240,40
08020,249,240,42
08022,291,240,42
08024,333,240,38
08027,371,240,40
08028,411,240,41
08029,452,240,40
08030,492,240,40
08031,532,240,40
08032,572,240,41
08033,613,240,41
08035,654,240,40
08036,694,240,40
08039,734,240,40
08040,774,240,40
08041,814,240,40
08042,854,240,40
08043,894,240,41
08044,935,240,40
08045,975,240,43
08046,1018,240,43
08047,1061,240,42
08048,1103,240,41
08049,1144,240,39
08050,1183,240,38
08051,1221,240,42
08052,1263,240,42
08053,1305,240,42
08054,1347,240,42
08055,1389,240,43
08056,1432,240,41
08057,1473,240,41
08058,1514,240,41
08059,1555,240,41
08060,1596,240,39
08061,1635,240,42
08062,1677,240,41
08063,1718,240,41
08064,1759,240,40
08065,1799,240,43
08066,1842,240,40
08067,1882,240,42
08068,1924,240,43
08069,1967,240,39
08070,2006,240,40
08071,0,280,45
08072,45,280,41
08073,86,280,42
08074,128,280,41
08075,169,280,43
08076,212,280,40
08081,252,280,43
08082,295,280,40
08088,335,280,41
08091,376,280,41
08092,417,280,41
08094,458,280,41
08095,499,280,40
08096,539,280,42
08097,581,280,39
08098,620,280,40
08099,660,280,39
08100,699,280,43
08101,742,280,45
08102,787,280,40
08103,827,280,43
08104,870,280,41
08105,911,280,40
08106,951,280,42
08107,993,280,42
08108,1035,280,40
08109,1075,280,40
08110,1115,280,38
08111,1153,280,40
08112,1193,280,41
08113,1234,280,42
08114,1276,280,41
08115,1317,280,41
08116,1358,280,40
08117,1398,280,41
08118,1439,280,41
08119,1480,280,39
08120,1519,280,41
08121,1560,280,42
08122,1602,280,40
08123,1642,280,40
08124,1682,280,43
08126,1725,280,42
08127,1767,280,43
08128,1810,280,41
08129,1851,280,41
08130,1892,280,43
08131,1935,280,40
08132,1975,280,39
08133,2014,280,40
08134,0,320,42
08135,42,320,42
08136,84,320,41
08137,125,320,39
08138,164,320,39
08139,203,320,40
08141,243,320,40
08144,283,320,41
08146,324,320,41
08147,365,320,40
08148,405,320,41
08150,446,320,40
08151,486,320,40
08152,526,320,41
08154,567,320,40
08155,607,320,40
08156,647,320,44
08158,691,320,45
08159,736,320,42
08161,778,320,41
08162,819,320,39
08163,858,320,41
08164,899,320,40
08166,939,320,41
08167,980,320,43
08168,1023,320,40
08170,1063,320,42
08171,1105,320,42
08172,1147,320,40
08173,1187,320,39
08174,1226,320,40
08175,1266,320,41
08176,1307,320,42
08177,1349,320,42
08179,1391,320,39
08180,1430,320,44
08182,1474,320,40
08183,1514,320,40
08185,1554,320,42
08188,1596,320,41
08190,1637,320,41
08191,1678,320,41
08193,1719,320,40
08196,1759,320,40
08200,1799,320,40
08201,1839,320,40
08202,1879,320,41
08203,1920,320,42
08204,1962,320,40
08205,2002,320,41
08206,0,360,40
08207,40,360,43
08208,83,360,41
08209,124,360,41
08210,165,360,41
08211,206,360,42
08212,248,360,43
08213,291,360,40
08214,331,360,41
08215,372,360,40
08216,412,360,41
08217,453,360,41
08218,494,360,41
08219,535,360,40
08220,575,360,38
08237,613,360,40
08240,653,360,39
08246,692,360,41
08254,733,360,38
08255,771,360,40
08256,811,360,40
08257,851,360,41
08258,892,360,40
08259,932,360,38
08260,970,360,40
08262,1010,360,40
08263,1050,360,41
08264,1091,360,40
08265,1131,360,39
08266,1170,360,42
08267,1212,360,42
08268,1254,360,40
08269,1294,360,40
08270,1334,360,39
08271,1373,360,41
08272,1414,360,41
08273,1455,360,41
08274,1496,360,40
08275,1536,360,39
08276,1575,360,37
08277,1612,360,42
08278,1654,360,39
08279,1693,360,40
08280,1733,360,41
08282,1774,360,39
08296,1813,360,39
08299,1852,360,40
08302,1892,360,40
08303,1932,360,39
08305,1971,360,41
08307,0,400,41
08309,41,400,38
08310,79,400,41
08311,120,400,43
08312,163,400,40
08315,203,400,42
08317,245,400,40
08318,285,400,40
08319,325,400,41
08320,366,400,40
08321,406,400,40
08322,446,400,38
08323,484,400,39
08325,523,400,40
08328,563,400,43
08330,606,400,43
08332,649,400,39
08334,688,400,43
08336,731,400,45
08337,776,400,39
08340,815,400,45
08341,860,400,40
08343,900,400,39
08344,939,400,40
08346,979,400,44
08348,1023,400,43
08351,1066,400,43
08354,1109,400,39
08356,1148,400,40
08359,1188,400,43
08360,1231,400,41
08362,1272,400,40
08365,1312,400,45
08367,1357,400,42
08369,1399,400,40
08371,1439,400,44
08372,1483,400,42
08374,1525,400,41
08376,1566,400,41
08378,1607,400,43
08379,1650,400,42
08381,1692,400,43
08383,1735,400,42
08384,1777,400,40
08389,1817,400,40
08396,1857,400,40
08397,1897,400,41
08398,1938,400,38
08399,1976,400,40
08400,2016,400,42
08401,0,440,42
08402,42,440,43
08403,85,440,41
08404,126,440,41
08405,167,440,38
08406,205,440,41
08407,246,440,40
08408,286,440,41
08409,327,440,40
08410,367,440,44
08411,411,440,44
08412,455,440,42
08413,497,440,41
08414,538,440,39
08415,577,440,41
08416,618,440,42
08417,660,440,40
08418,700,440,45
08419,745,440,43
08420,788,440,40
08421,828,440,40
08422,868,440,40
08423,908,440,41
08424,949,440,44
08425,993,440,42
08426,1035,440,40
08427,1075,440,41
08428,1116,440,42
08429,1158,440,39
08430,1197,440,40
08431,1237,440,42
08432,1279,440,40
08433,1319,440,40
08434,1359,440,40
08435,1399,440,39
08436,1438,440,42
08437,1480,440,42
08438,1522,440,41
08439,1563,440,40
08440,1603,440,41
08441,1644,440,38
08442,1682,440,40
08443,1722,440,39
08444,1761,440,41
08445,1802,440,42
08446,1844,440,42
08447,1886,440,39
08448,1925,440,37
08449,1962,440,42
08450,2004,440,43
08451,0,480,40
08452,40,480,39
08453,79,480,41
08454,120,480,41
08455,161,480,44
08456,205,480,42
08457,247,480,41
08458,288,480,40
08459,328,480,40
08460,368,480,40
08461,408,480,42
08462,450,480,41
08463,491,480,40
08464,531,480,41
08465,572,480,42
08466,614,480,40
08467,654,480,42
08468,696,480,41
08469,737,480,40
08470,777,480,42
08471,819,480,40
08472,859,480,42
08473,901,480,43
08474,944,480,41
08476,985,480,43
08477,1028,480,41
08478,1069,480,41
08479,1110,480,40
08480,1150,480,41
08481,1191,480,40
08482,1231,480,40
08483,1271,480,41
08484,1312,480,40
08485,1352,480,41
08486,1393,480,40
08487,1433,480,41
08488,1474,480,40
08489,1514,480,42
08490,1556,480,40
08491,1596,480,40
08492,1636,480,43
08493,1679,480,41
08494,1720,480,39
08495,1759,480,41
08496,1800,480,39
08497,1839,480,41
08498,1880,480,40
08499,1920,480,40
08500,1960,480,42
08501,2002,480,40
08502,0,520,40
08503,40,520,41
08504,81,520,40
08505,121,520,42
08506,163,520,44
08507,207,520,41
08508,248,520,41
08509,289,520,40
08510,329,520,39
08511,368,520,42
08512,410,520,38
08513,448,520,40
08514,488,520,38
08515,526,520,38
08516,564,520,39
08517,603,520,38
08518,641,520,40
08519,681,520,40
08520,721,520,41
08521,762,520,40
08522,802,520,22
08523,824,520,40
08524,864,520,40
08525,904,520,40
08526,944,520,40
08527,984,520,38
08528,1022,520,42
08529,1064,520,40
08530,1104,520,39
08531,1143,520,41
08532,1184,520,39
08533,1223,520,38
08534,1261,520,40
08535,1301,520,41
08536,1342,520,38
08537,1380,520,40
08538,1420,520,42
08539,1462,520,39
08540,1501,520,41
08541,1542,520,39
08542,1581,520,38
08543,1619,520,42
08546,1661,520,38
08550,1699,520,43
08554,1742,520,39
08559,1781,520,41
08560,1822,520,44
08564,1866,520,40
08577,1906,520,40
08581,1946,520,40
08582,0,560,38
08602,38,560,40
08603,78,560,41
08613,119,560,41
08614,160,560,41
08615,201,560,39
08616,240,560,40
08617,280,560,41
08619,321,560,40
08624,361,560,42
08628,403,560,41
08629,444,560,40
08630,484,560,40
08631,524,560,40
08632,564,560,39
08634,603,560,40
08637,643,560,40
08643,683,560,41
08645,724,560,41
08646,765,560,41
08648,806,560,40
08650,846,560,39
08653,885,560,43
08655,928,560,40
08658,968,560,39
08661,1007,560,40
08662,1047,560,39
08663,1086,560,40
08664,1126,560,40
08682,1166,560,40
08683,1206,560,42
08684,1248,560,40
08685,1288,560,41
08686,1329,560,40
08687,1369,560,41
08688,1410,560,42
08689,1452,560,40
08690,1492,560,40
08691,1532,560,40
08692,1572,560,40
08693,1612,560,39
08694,1651,560,40
08697,1691,560,41
08698,1732,560,41
08700,1773,560,41
08706,1814,560,39
08707,1853,560,39
08708,1892,560,39
08709,1931,560,39
08721,1970,560,41
08722,0,600,40
08726,40,600,38
08730,78,600,41
08734,119,600,40
08738,159,600,41
08741,200,600,41
08745,241,600,40
08746,281,600,41
08749,322,600,39
08750,361,600,40
08751,401,600,41
08754,442,600,40
08755,482,600,40
08756,522,600,39
08757,561,600,43
08758,604,600,39
08759,643,600,41
08760,684,600,42
08764,726,600,38
08780,764,600,38
08794,802,600,40
08824,842,600,41
08825,883,600,40
08827,923,600,39
08830,962,600,38
08845,1000,600,40
08865,1040,600,41
08903,1081,600,39
08904,1120,600,40
08908,1160,600,40
08910,1200,600,39
08913,1239,600,40
08916,1279,600,39
08919,1318,600,42
08921,1360,600,41
08925,1401,600,38
08926,1439,600,39
08928,1478,600,39
08933,1517,600,40
08934,1557,600,39
08935,1596,600,41
08938,1637,600,36
08946,1673,600,39
08947,1712,600,41
08950,1753,600,40
08955,1793,600,40
08958,1833,600,39
08963,1872,600,43
08972,1915,600,40
08974,1955,600,38
08976,0,640,43
08977,43,640,41
08981,84,640,40
08983,124,640,41
08985,165,640,40
08992,205,640,40
08994,245,640,42
08995,287,640,42
08996,329,640,42
08998,371,640,45
09000,416,640,41
09001,457,640,41
09004,498,640,41
09007,539,640,39
09008,578,640,41
09009,619,640,39
09017,658,640,38
09026,696,640,41
09029,737,640,37
09038,774,640,39
09043,813,640,40
09046,853,640,40
09048,893,640,40
09050,933,640,44
09054,977,640,41
09055,1018,640,41
09080,1059,640,39
09089,1098,640,38
09117,1136,640,41
09119,1177,640,40
