x,y,width,height
974,750,25,25
999,750,26,25
1025,750,27,25
1052,750,26,25
1078,750,27,25
1105,750,26,25
1131,750,25,25
1156,750,25,25
1181,750,25,25
1206,750,25,25
1231,750,24,25
1255,750,25,25
0,775,26,25
26,775,26,25
52,775,27,25
79,775,25,25
104,775,25,25
129,775,24,25
153,775,26,25
179,775,25,25
204,775,26,25
230,775,25,25
255,775,27,25
282,775,28,25
310,775,26,25
336,775,25,25
361,775,25,25
386,775,25,25
411,775,26,25
437,775,25,25
462,775,28,25
490,775,27,25
517,775,25,25
542,775,25,25
567,775,25,25
592,775,25,25
617,775,27,25
644,775,26,25
670,775,25,25
695,775,25,25
720,775,26,25
746,775,25,25
771,775,25,25
796,775,26,25
822,775,25,25
847,775,25,25
872,775,25,25
897,775,24,25
921,775,26,25
947,775,26,25
973,775,25,25
998,775,25,25
1023,775,25,25
1048,775,24,25
1072,775,25,25
1097,775,24,25
1121,775,25,25
1146,775,26,25
1172,775,26,25
1198,775,25,25
1223,775,23,25
1246,775,26,25
0,800,27,25
27,800,25,25
52,800,24,25
76,800,26,25
102,800,25,25
127,800,28,25
155,800,26,25
181,800,25,25
206,800,25,25
231,800,25,25
256,800,25,25
281,800,26,25
307,800,25,25
332,800,25,25
357,800,26,25
383,800,26,25
409,800,25,25
434,800,26,25
460,800,26,25
486,800,25,25
511,800,26,25
537,800,25,25
562,800,26,25
588,800,27,25
615,800,26,25
641,800,27,25
668,800,25,25
693,800,25,25
718,800,25,25
743,800,25,25
768,800,25,25
793,800,25,25
818,800,25,25
843,800,25,25
868,800,26,25
894,800,25,25
919,800,26,25
945,800,25,25
970,800,26,25
996,800,25,25
1021,800,25,25
1046,800,27,25
1073,800,26,25
1099,800,25,25
1124,800,26,25
1150,800,24,25
1174,800,25,25
1199,800,25,25
1224,800,25,25
1249,800,26,25
0,825,25,25
25,825,25,25
50,825,25,25
75,825,25,25
100,825,26,25
126,825,27,25
153,825,25,25
178,825,25,25
203,825,25,25
228,825,25,25
253,825,26,25
279,825,23,25
302,825,25,25
327,825,24,25
351,825,23,25
374,825,24,25
398,825,23,25
421,825,25,25
446,825,25,25
471,825,26,25
497,825,25,25
522,825,13,25
535,825,25,25
560,825,25,25
585,825,25,25
610,825,25,25
635,825,23,25
658,825,26,25
684,825,25,25
709,825,24,25
733,825,25,25
758,825,24,25
782,825,24,25
806,825,25,25
831,825,25,25
856,825,24,25
880,825,25,25
905,825,26,25
931,825,24,25
955,825,25,25
980,825,24,25
1004,825,24,25
1028,825,26,25
1054,825,24,25
1078,825,27,25
1105,825,24,25
1129,825,26,25
1155,825,27,25
1182,825,25,25
1207,825,25,25
0,850,25,25
25,850,23,25
48,850,25,25
73,850,25,25
98,850,26,25
124,850,26,25
150,850,24,25
174,850,25,25
199,850,26,25
225,850,25,25
250,850,26,25
276,850,25,25
301,850,25,25
326,850,25,25
351,850,25,25
376,850,24,25
400,850,25,25
425,850,25,25
450,850,26,25
476,850,25,25
501,850,25,25
526,850,25,25
551,850,24,25
575,850,27,25
602,850,25,25
627,850,25,25
652,850,25,25
677,850,24,25
701,850,25,25
726,850,25,25
751,850,25,25
776,850,26,25
802,850,25,25
827,850,25,25
852,850,25,25
877,850,26,25
903,850,26,25
929,850,25,25
954,850,25,25
979,850,25,25
1004,850,25,25
1029,850,25,25
1054,850,25,25
1079,850,26,25
1105,850,25,25
1130,850,25,25
1155,850,24,25
1179,850,24,25
1203,850,25,25
1228,850,24,25
0,875,25,25
25,875,25,25
50,875,24,25
74,875,26,25
100,875,25,25
125,875,25,25
150,875,25,25
175,875,25,25
200,875,26,25
226,875,25,25
251,875,25,25
276,875,25,25
301,875,25,25
326,875,25,25
351,875,24,25
375,875,27,25
402,875,24,25
426,875,26,25
452,875,26,25
478,875,24,25
502,875,24,25
526,875,25,25
551,875,25,25
576,875,25,25
601,875,24,25
625,875,23,25
648,875,25,25
673,875,26,25
699,875,24,25
723,875,25,25
748,875,25,25
773,875,25,25
798,875,25,25
823,875,24,25
847,875,26,25
873,875,25,25
898,875,24,25
922,875,25,25
947,875,24,25
971,875,25,25
996,875,24,25
1020,875,25,25
1045,875,22,25
1067,875,24,25
1091,875,25,25
1116,875,25,25
1141,875,25,25
1166,875,24,25
1190,875,27,25
1217,875,25,25
0,900,24,25
24,900,27,25
51,900,26,25
77,900,25,25
102,900,26,25
128,900,25,25
153,900,25,25
178,900,26,25
204,900,26,25
230,900,26,25
256,900,28,25
284,900,25,25
309,900,25,25
334,900,25,25
359,900,25,25
384,900,25,25
409,900,24,25
433,900,24,25
457,900,25,25
482,900,23,25
505,900,24,25
529,900,25,25
554,900,25,25
579,900,25,25
604,900,27,25
631,900,26,25
657,900,25,25
682,900,24,25
706,900,23,25
729,900,25,25
754,900,25,25
779,900,25,25
804,900,26,25
830,900,25,25
855,900,25,25
880,900,26,25
906,900,26,25
932,900,25,25
957,900,24,25
981,900,26,25
1007,900,27,25
1034,900,24,25
1058,900,26,25
1084,900,26,25
1110,900,28,25
1138,900,25,25
1163,900,26,25
1189,900,23,25
1212,900,25,25
1237,900,25,25
0,925,26,25
26,925,25,25
51,925,25,25
76,925,25,25
101,925,21,25
122,925,26,25
148,925,25,25
173,925,25,25
198,925,25,25
223,925,25,25
248,925,25,25
273,925,26,25
299,925,25,25
324,925,26,25
350,925,24,25
374,925,27,25
401,925,26,25
427,925,23,25
450,925,24,25
474,925,24,25
498,925,26,25
524,925,25,25
549,925,23,25
572,925,26,25
598,925,25,25
623,925,25,25
648,925,26,25
674,925,25,25
699,925,25,25
724,925,26,25
750,925,24,25
774,925,24,25
798,925,24,25
822,925,26,25
848,925,28,25
876,925,26,25
902,925,27,25
929,925,26,25
955,925,25,25
980,925,27,25
1007,925,25,25
1032,925,26,25
1058,925,25,25
1083,925,25,25
1108,925,26,25
1134,925,25,25
1159,925,25,25
1184,925,25,25
1209,925,26,25
1235,925,26,25
0,950,25,25
25,950,25,25
50,950,23,25
73,950,25,25
98,950,25,25
123,950,24,25
147,950,25,25
172,950,25,25
197,950,25,25
222,950,23,25
245,950,26,25
271,950,26,25
297,950,24,25
321,950,24,25
345,950,24,25
369,950,24,25
393,950,23,25
416,950,25,25
441,950,25,25
466,950,24,25
490,950,26,25
516,950,23,25
539,950,25,25
564,950,24,25
588,950,27,25
615,950,23,25
638,950,23,25
661,950,26,25
687,950,25,25
712,950,25,25
737,950,25,25
762,950,25,25
787,950,25,25
812,950,25,25
837,950,25,25
862,950,26,25
888,950,25,25
913,950,25,25
938,950,24,25
962,950,27,25
989,950,24,25
1013,950,25,25
1038,950,25,25
1063,950,25,25
1088,950,26,25
1114,950,26,25
1140,950,26,25
1166,950,25,25
1191,950,24,25
1215,950,25,25
0,975,25,25
25,975,26,25
51,975,25,25
76,975,25,25
101,975,26,25
127,975,26,25
153,975,26,25
179,975,26,25
205,975,25,25
230,975,26,25
256,975,25,25
281,975,25,25
306,975,26,25
332,975,26,25
358,975,24,25
382,975,25,25
407,975,26,25
433,975,25,25
458,975,25,25
483,975,25,25
508,975,26,25
534,975,27,25
561,975,25,25
586,975,25,25
611,975,25,25
636,975,26,25
662,975,26,25
688,975,25,25
713,975,26,25
739,975,25,25
764,975,26,25
790,975,23,25
813,975,26,25
839,975,25,25
864,975,27,25
891,975,27,25
918,975,27,25
945,975,25,25
970,975,23,25
993,975,24,25
1017,975,25,25
1042,975,25,25
1067,975,25,25
1092,975,27,25
1119,975,25,25
1144,975,25,25
1169,975,26,25
1195,975,24,25
1219,975,27,25
1246,975,27,25
0,1000,25,25
25,1000,26,25
51,1000,25,25
76,1000,26,25
102,1000,25,25
127,1000,25,25
152,1000,25,25
177,1000,24,25
201,1000,26,25
227,1000,25,25
252,1000,26,25
278,1000,26,25
304,1000,25,25
329,1000,24,25
353,1000,25,25
378,1000,26,25
404,1000,25,25
429,1000,25,25
454,1000,26,25
480,1000,26,25
506,1000,25,25
531,1000,24,25
555,1000,27,25
582,1000,26,25
608,1000,26,25
634,1000,25,25
659,1000,26,25
685,1000,27,25
712,1000,26,25
738,1000,25,25
763,1000,25,25
788,1000,26,25
814,1000,26,25
840,1000,25,25
865,1000,25,25
890,1000,24,25
914,1000,26,25
940,1000,25,25
965,1000,25,25
990,1000,25,25
1015,1000,26,25
1041,1000,25,25
1066,1000,26,25
1092,1000,28,25
1120,1000,25,25
1145,1000,25,25
1170,1000,25,25
1195,1000,25,25
1220,1000,24,25
1244,1000,26,25
0,1025,25,25
25,1025,25,25
50,1025,26,25
76,1025,25,25
101,1025,25,25
126,1025,25,25
151,1025,26,25
177,1025,25,25
202,1025,24,25
226,1025,25,25
251,1025,26,25
277,1025,25,25
302,1025,25,25
327,1025,26,25
353,1025,18,25
371,1025,15,25
386,1025,24,25
410,1025,13,25
423,1025,25,25
448,1025,29,25
477,1025,25,25
502,1025,25,25
527,1025,26,25
553,1025,25,25
578,1025,25,25
603,1025,25,25
628,1025,26,25
654,1025,25,25
679,1025,25,25
704,1025,26,25
730,1025,24,25
754,1025,25,25
779,1025,25,25
804,1025,25,25
829,1025,25,25
854,1025,26,25
880,1025,26,25
906,1025,23,25
929,1025,25,25
954,1025,25,25
979,1025,26,25
1005,1025,25,25
1030,1025,26,25
1056,1025,24,25
1080,1025,22,25
1102,1025,26,25
1128,1025,24,25
1152,1025,27,25
1179,1025,25,25
1204,1025,26,25
0,1050,25,25
25,1050,26,25
51,1050,25,25
76,1050,25,25
101,1050,25,25
126,1050,25,25
151,1050,27,25
178,1050,27,25
205,1050,25,25
230,1050,27,25
257,1050,25,25
282,1050,23,25
305,1050,25,25
330,1050,24,25
354,1050,27,25
381,1050,24,25
405,1050,24,25
429,1050,27,25
456,1050,22,25
478,1050,26,25
504,1050,24,25
528,1050,25,25
553,1050,25,25
578,1050,25,25
603,1050,24,25
627,1050,27,25
654,1050,28,25
682,1050,25,25
707,1050,25,25
732,1050,25,25
757,1050,24,25
781,1050,25,25
806,1050,25,25
831,1050,25,25
856,1050,26,25
882,1050,26,25
908,1050,26,25
934,1050,26,25
960,1050,26,25
986,1050,25,25
1011,1050,25,25
1036,1050,21,25
1057,1050,23,25
1080,1050,26,25
1106,1050,23,25
1129,1050,25,25
1154,1050,25,25
1179,1050,26,25
1205,1050,26,25
1231,1050,23,25
0,1075,23,25
23,1075,25,25
48,1075,24,25
72,1075,24,25
96,1075,22,25
118,1075,25,25
143,1075,24,25
167,1075,26,25
193,1075,26,25
219,1075,23,25
242,1075,24,25
266,1075,26,25
292,1075,26,25
318,1075,23,25
341,1075,24,25
365,1075,27,25
392,1075,25,25
417,1075,25,25
442,1075,25,25
467,1075,25,25
492,1075,22,25
514,1075,26,25
540,1075,25,25
565,1075,25,25
590,1075,24,25
614,1075,25,25
639,1075,26,25
665,1075,25,25
690,1075,24,25
714,1075,25,25
739,1075,26,25
765,1075,26,25
791,1075,26,25
817,1075,25,25
842,1075,25,25
867,1075,25,25
892,1075,24,25
916,1075,27,25
943,1075,27,25
970,1075,25,25
995,1075,27,25
1022,1075,25,25
1047,1075,22,25
1069,1075,26,25
1095,1075,25,25
1120,1075,23,25
1143,1075,25,25
1168,1075,27,25
1195,1075,26,25
1221,1075,25,25
0,1100,25,25
25,1100,23,25
48,1100,27,25
75,1100,26,25
101,1100,25,25
126,1100,27,25
153,1100,23,25
176,1100,26,25
202,1100,25,25
227,1100,25,25
252,1100,26,25
278,1100,24,25
302,1100,25,25
327,1100,25,25
352,1100,24,25
376,1100,25,25
401,1100,24,25
425,1100,24,25
449,1100,26,25
475,1100,27,25
502,1100,26,25
528,1100,30,25
558,1100,23,25
581,1100,24,25
605,1100,27,25
632,1100,24,25
656,1100,24,25
680,1100,27,25
707,1100,25,25
732,1100,26,25
758,1100,25,25
783,1100,25,25
808,1100,26,25
834,1100,25,25
859,1100,25,25
884,1100,24,25
908,1100,26,25
934,1100,25,25
959,1100,27,25
986,1100,23,25
1009,1100,22,25
1031,1100,25,25
1056,1100,25,25
1081,1100,24,25
1105,1100,25,25
1130,1100,25,25
1155,1100,24,25
1179,1100,24,25
1203,1100,25,25
1228,1100,24,25
0,1125,21,25
21,1125,24,25
45,1125,22,25
67,1125,25,25
92,1125,25,25
117,1125,24,25
141,1125,25,25
166,1125,25,25
191,1125,22,25
213,1125,24,25
237,1125,23,25
260,1125,25,25
285,1125,25,25
310,1125,25,25
335,1125,26,25
361,1125,25,25
386,1125,28,25
414,1125,24,25
438,1125,25,25
463,1125,25,25
488,1125,25,25
513,1125,24,25
537,1125,25,25
562,1125,27,25
589,1125,24,25
613,1125,25,25
638,1125,25,25
663,1125,25,25
688,1125,25,25
713,1125,25,25
738,1125,27,25
765,1125,25,25
790,1125,22,25
812,1125,24,25
836,1125,24,25
860,1125,25,25
885,1125,23,25
908,1125,25,25
933,1125,21,25
954,1125,25,25
979,1125,20,25
999,1125,25,25
1024,1125,25,25
1049,1125,25,25
1074,1125,26,25
1100,1125,25,25
1125,1125,25,25
1150,1125,25,25
1175,1125,25,25
1200,1125,25,25
0,1150,26,25
26,1150,25,25
51,1150,25,25
76,1150,25,25
101,1150,26,25
127,1150,25,25
152,1150,26,25
178,1150,26,25
204,1150,26,25
230,1150,24,25
254,1150,26,25
280,1150,25,25
305,1150,26,25
331,1150,24,25
355,1150,25,25
380,1150,25,25
405,1150,25,25
430,1150,26,25
456,1150,23,25
479,1150,24,25
503,1150,22,25
525,1150,26,25
551,1150,24,25
575,1150,25,25
600,1150,24,25
624,1150,25,25
649,1150,26,25
675,1150,24,25
699,1150,23,25
722,1150,23,25
745,1150,25,25
770,1150,26,25
796,1150,24,25
820,1150,25,25
845,1150,25,25
870,1150,26,25
896,1150,25,25
921,1150,25,25
946,1150,25,25
971,1150,25,25
996,1150,25,25
1021,1150,25,25
1046,1150,24,25
1070,1150,26,25
1096,1150,25,25
1121,1150,26,25
1147,1150,25,25
1172,1150,24,25
1196,1150,25,25
1221,1150,27,25
0,1175,25,25
25,1175,22,25
47,1175,24,25
71,1175,26,25
97,1175,24,25
121,1175,26,25
147,1175,25,25
172,1175,25,25
197,1175,27,25
224,1175,25,25
249,1175,25,25
274,1175,25,25
299,1175,24,25
323,1175,26,25
349,1175,26,25
375,1175,24,25
399,1175,24,25
423,1175,25,25
448,1175,24,25
472,1175,24,25
496,1175,24,25
520,1175,27,25
547,1175,27,25
574,1175,25,25
599,1175,26,25
625,1175,25,25
650,1175,26,25
676,1175,25,25
701,1175,25,25
726,1175,24,25
750,1175,26,25
776,1175,26,25
802,1175,25,25
827,1175,25,25
852,1175,25,25
877,1175,24,25
901,1175,25,25
926,1175,25,25
951,1175,25,25
976,1175,25,25
1001,1175,27,25
1028,1175,25,25
1053,1175,24,25
1077,1175,24,25
1101,1175,25,25
1126,1175,25,25
1151,1175,23,25
1174,1175,25,25
1199,1175,25,25
1224,1175,28,25
0,1200,27,25
27,1200,28,25
55,1200,25,25
80,1200,22,25
102,1200,24,25
126,1200,25,25
151,1200,25,25
176,1200,24,25
200,1200,24,25
224,1200,25,25
249,1200,25,25
274,1200,24,25
298,1200,25,25
323,1200,24,25
347,1200,25,25
372,1200,24,25
396,1200,25,25
421,1200,25,25
446,1200,26,25
472,1200,25,25
497,1200,27,25
524,1200,25,25
549,1200,25,25
574,1200,21,25
595,1200,24,25
619,1200,25,25
644,1200,27,25
671,1200,28,25
699,1200,27,25
726,1200,26,25
752,1200,24,25
776,1200,26,25
802,1200,25,25
827,1200,23,25
850,1200,26,25
876,1200,24,25
900,1200,25,25
925,1200,25,25
950,1200,24,25
974,1200,26,25
1000,1200,24,25
1024,1200,27,25
1051,1200,26,25
1077,1200,27,25
1104,1200,29,25
1133,1200,24,25
1157,1200,27,25
1184,1200,26,25
1210,1200,25,25
1235,1200,25,25
0,1225,25,25
25,1225,25,25
50,1225,25,25
75,1225,22,25
97,1225,25,25
122,1225,27,25
149,1225,25,25
174,1225,26,25
200,1225,26,25
226,1225,25,25
251,1225,26,25
277,1225,23,25
300,1225,23,25
323,1225,23,25
346,1225,25,25
371,1225,25,25
396,1225,25,25
421,1225,25,25
446,1225,25,25
471,1225,28,25
499,1225,23,25
522,1225,23,25
545,1225,26,25
571,1225,23,25
594,1225,26,25
620,1225,24,25
644,1225,26,25
670,1225,28,25
698,1225,24,25
722,1225,26,25
748,1225,25,25
773,1225,25,25
798,1225,26,25
824,1225,25,25
849,1225,25,25
874,1225,26,25
900,1225,25,25
925,1225,25,25
950,1225,26,25
976,1225,25,25
1001,1225,25,25
1026,1225,25,25
1051,1225,26,25
1077,1225,26,25
1103,1225,26,25
1129,1225,25,25
1154,1225,25,25
1179,1225,25,25
1204,1225,25,25
1229,1225,26,25
0,1250,25,25
25,1250,26,25
51,1250,25,25
76,1250,25,25
101,1250,25,25
126,1250,25,25
151,1250,25,25
176,1250,24,25
200,1250,23,25
223,1250,22,25
245,1250,25,25
270,1250,25,25
295,1250,25,25
320,1250,24,25
344,1250,24,25
368,1250,25,25
393,1250,26,25
419,1250,26,25
445,1250,26,25
471,1250,25,25
496,1250,26,25
522,1250,26,25
548,1250,24,25
572,1250,25,25
597,1250,26,25
623,1250,24,25
647,1250,27,25
674,1250,24,25
698,1250,23,25
721,1250,25,25
746,1250,22,25
768,1250,25,25
793,1250,26,25
819,1250,26,25
845,1250,25,25
870,1250,28,25
898,1250,24,25
922,1250,24,25
946,1250,24,25
970,1250,25,25
995,1250,25,25
1020,1250,24,25
1044,1250,26,25
1070,1250,22,25
1092,1250,23,25
1115,1250,26,25
1141,1250,25,25
1166,1250,25,25
1191,1250,27,25
1218,1250,24,25
0,1275,24,25
24,1275,25,25
49,1275,25,25
74,1275,24,25
98,1275,26,25
124,1275,24,25
148,1275,25,25
173,1275,27,25
200,1275,25,25
225,1275,26,25
251,1275,26,25
277,1275,25,25
302,1275,25,25
327,1275,26,25
353,1275,26,25
379,1275,25,25
404,1275,24,25
428,1275,25,25
453,1275,23,25
476,1275,24,25
500,1275,24,25
524,1275,26,25
550,1275,25,25
575,1275,25,25
600,1275,27,25
627,1275,25,25
652,1275,26,25
678,1275,25,25
703,1275,25,25
728,1275,26,25
754,1275,25,25
779,1275,26,25
805,1275,25,25
830,1275,24,25
854,1275,25,25
879,1275,25,25
904,1275,25,25
929,1275,25,25
954,1275,26,25
980,1275,23,25
1003,1275,27,25
1030,1275,25,25
1055,1275,22,25
1077,1275,25,25
1102,1275,25,25
1127,1275,25,25
1152,1275,23,25
1175,1275,26,25
1201,1275,26,25
1227,1275,24,25
0,1300,25,25
25,1300,25,25
50,1300,24,25
74,1300,27,25
101,1300,24,25
125,1300,26,25
151,1300,26,25
177,1300,21,25
198,1300,24,25
222,1300,25,25
247,1300,27,25
274,1300,26,25
300,1300,25,25
325,1300,25,25
350,1300,24,25
374,1300,24,25
398,1300,24,25
422,1300,22,25
444,1300,25,25
469,1300,25,25
494,1300,25,25
519,1300,25,25
544,1300,26,25
570,1300,25,25
595,1300,27,25
622,1300,25,25
647,1300,25,25
672,1300,25,25
697,1300,25,25
722,1300,28,25
750,1300,24,25
774,1300,26,25
800,1300,26,25
826,1300,24,25
850,1300,25,25
875,1300,25,25
900,1300,25,25
925,1300,24,25
949,1300,25,25
974,1300,25,25
999,1300,25,25
1024,1300,25,25
1049,1300,26,25
1075,1300,24,25
1099,1300,25,25
1124,1300,24,25
1148,1300,25,25
1173,1300,26,25
1199,1300,25,25
1224,1300,25,25
0,1325,25,25
25,1325,24,25
49,1325,25,25
74,1325,25,25
99,1325,24,25
123,1325,26,25
149,1325,24,25
173,1325,24,25
197,1325,25,25
222,1325,25,25
247,1325,24,25
271,1325,26,25
297,1325,27,25
324,1325,25,25
349,1325,25,25
374,1325,26,25
400,1325,25,25
425,1325,24,25
449,1325,25,25
474,1325,25,25
499,1325,25,25
524,1325,25,25
549,1325,25,25
574,1325,25,25
599,1325,25,25
624,1325,24,25
648,1325,25,25
673,1325,25,25
698,1325,25,25
723,1325,25,25
748,1325,25,25
773,1325,25,25
798,1325,25,25
823,1325,25,25
848,1325,25,25
873,1325,26,25
899,1325,25,25
924,1325,25,25
949,1325,26,25
975,1325,26,25
1001,1325,25,25
1026,1325,26,25
1052,1325,24,25
1076,1325,26,25
1102,1325,26,25
1128,1325,26,25
1154,1325,26,25
1180,1325,25,25
1205,1325,26,25
1231,1325,28,25
0,1350,26,25
26,1350,26,25
52,1350,26,25
78,1350,27,25
105,1350,26,25
131,1350,25,25
156,1350,25,25
181,1350,25,25
206,1350,26,25
232,1350,24,25
256,1350,24,25
280,1350,25,25
305,1350,25,25
330,1350,24,25
354,1350,25,25
379,1350,25,25
404,1350,23,25
427,1350,25,25
452,1350,25,25
477,1350,25,25
502,1350,24,25
526,1350,25,25
551,1350,25,25
576,1350,25,25
601,1350,25,25
626,1350,25,25
651,1350,25,25
676,1350,25,25
701,1350,24,25
725,1350,26,25
751,1350,25,25
776,1350,24,25
800,1350,25,25
825,1350,28,25
853,1350,29,25
882,1350,27,25
909,1350,24,25
933,1350,25,25
958,1350,25,25
983,1350,25,25
1008,1350,25,25
1033,1350,25,25
1058,1350,25,25
1083,1350,25,25
1108,1350,24,25
1132,1350,26,25
1158,1350,25,25
1183,1350,26,25
1209,1350,25,25
1234,1350,23,25
0,1375,23,25
23,1375,25,25
48,1375,23,25
71,1375,25,25
96,1375,25,25
121,1375,25,25
146,1375,25,25
171,1375,23,25
194,1375,25,25
219,1375,25,25
244,1375,24,25
268,1375,25,25
293,1375,25,25
318,1375,25,25
343,1375,27,25
370,1375,27,25
397,1375,25,25
422,1375,25,25
447,1375,24,25
471,1375,23,25
494,1375,25,25
519,1375,24,25
543,1375,25,25
568,1375,24,25
592,1375,28,25
620,1375,25,25
645,1375,25,25
670,1375,25,25
695,1375,24,25
719,1375,25,25
744,1375,25,25
769,1375,24,25
793,1375,24,25
817,1375,26,25
843,1375,25,25
868,1375,24,25
892,1375,25,25
