id,title,date_earliest,date_latest,duration,production_period_name,production_country,production_region,production_minting_place,nominal,currency
18204600,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204601,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204602,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204603,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204604,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204605,Pantikapaion,-325,-200,125,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204606,Pantikapaion,-325,-200,125,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204607,Pantikapaion,-325,-200,125,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204608,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204609,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204610,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204611,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204612,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204613,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204614,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204615,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204616,Antoninus Pius,86,161,75,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204617,Traianus,53,117,64,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204618,Gordianus III.,225,244,19,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204619,Galba,68,69,1,Römische Kaiserzeit,Italien,Italia,Rom,As,As
18204620,Marcus Aurelius,121,180,59,Römische Kaiserzeit,Italien,Italia,Rom,Aureus,Aureus
18204621,Antoninus Pius,86,161,75,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204622,Antoninus Pius,86,161,75,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204623,Septimius Severus,146,211,65,Römische Kaiserzeit,Italien,Italia,Rom,Aureus,Aureus
18204624,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,As,As
18204625,Galba,68,69,1,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204626,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204627,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204628,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204629,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204630,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204631,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204632,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204633,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204634,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204635,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204636,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,5 Assaria, Assaria
18204637,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204638,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204639,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204640,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204641,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204642,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204643,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,5 Assaria, Assaria
18204644,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204645,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,5 Assaria, Assaria
18204646,Markianopolis,146,211,65,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,5 Assaria, Assaria
18204647,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204648,Markianopolis,170,217,47,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204649,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204650,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204651,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204652,Markianopolis,170,217,47,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204653,Markianopolis,170,217,47,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204654,Markianopolis,170,217,47,Römische Kaiserzeit,Bulgarien,Moesien,Markianopolis,,
18204656,Claudius,-10,54,64,Römische Kaiserzeit,Italien,Italia,Rom,As,As
18204657,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18204658,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,Dupondius,Dupondius
18204660,Philippus I.,204,249,45,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204662,Domitianus,51,96,45,Römische Kaiserzeit,Italien,Italia,Rom,Dupondius,Dupondius
18204664,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,As,As
18204667,Iulia Domna,170,217,47,Römische Kaiserzeit,Italien,Italia,Rom,Aureus,Aureus
18204669,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204671,Faustina (Minor),121,180,59,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204674,Galba,68,69,1,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204675,Macrinus,164,218,54,Römische Kaiserzeit,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18204676,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204678,Gordianus III.,225,244,19,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204679,Lucilla,149,181,32,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204682,Traianus,53,117,64,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204685,"Abondio, Antonio: Wilhelm V.",1538,1591,53,Renaissance,Deutschland,Bayern,,,
18204686,Iulia Domna,170,217,47,Römische Kaiserzeit,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18204688,Antoninus Pius,86,161,75,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204689,Nero,37,68,31,Römische Kaiserzeit,Frankreich,Gallia,Lyon,Dupondius,Dupondius
18204690,Antoninus Pius,86,161,75,Römische Kaiserzeit,Italien,Italia,Rom,Dupondius,Dupondius
18204691,Galba,68,69,1,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204692,Antoninus Pius,86,161,75,Römische Kaiserzeit,Italien,Italia,Rom,Dupondius,Dupondius
18204693,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,Aureus,Aureus
18204694,Hadrianus,76,138,62,Römische Kaiserzeit,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18204695,Antoninus Pius,86,161,75,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204696,Galba,68,69,1,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18204697,Sizilien: Friedrich II.,1194,1250,56,Hochmittelalter,Italien,Sizilien,Messana-Messina,Augustalis,Augustalis
18204698,Erfurt: Stadt,1468,1468,0,Spätmittelalter,Deutschland,Thüringen,Erfurt,Groschen,Groschen
18204699,England: Edward III.,1312,1377,65,Spätmittelalter,Frankreich,Pas-de-Calais,Calais,Noble,Noble
18204700,Tirol: Sigismund der Münzreiche,1427,1496,69,Spätmittelalter,Österreich,Tirol,Hall,Guldiner (Guldengroschen),Guldiner (Guldengroschen)
18204701,Tirol: Sigismund der Münzreiche,1427,1496,69,Spätmittelalter,Österreich,Tirol,Hall,Guldiner (Guldengroschen),Guldiner (Guldengroschen)
18204702,Tirol: Sigismund der Münzreiche,1427,1496,69,Spätmittelalter,Österreich,Tirol,Hall,Guldengroschen (Dickabschlag des Pfundners),Guldengroschen (Dickabschlag des Pfundners)
18204703,Tirol: Sigismund der Münzreiche,1427,1496,69,Spätmittelalter,Österreich,Tirol,Hall,Guldiner (Dickstück des 1/2 Guldiners),Guldiner (Dickstück des  Guldiners)
18204704,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204705,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204706,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204707,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204708,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204709,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204710,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204711,Pantikapaion,-200,-109,91,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204712,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204713,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204714,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204715,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204716,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204717,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204718,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204719,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204720,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204721,Röm. Republik: C. Iulius Caesar (Octavianus),-63,14,77,Hellenismus,Italien,Italia,Rom?,Quinar,Quinar
18204722,"Warin, Jean: Kardinal Richelieu",1607,1672,65,Barock,Frankreich,,,,
18204723,Umayyaden: Abd al-Malik,646,705,59,Frühmittelalter,Israel,,Jerusalem,Fals,Fals
18204739,Niederlande: Wilhelm I.,1772,1843,71,19. Jahrhundert,Niederlande,Utrecht,Utrecht,3 Gulden, Gulden
18204740,Belgien: Leopold I.,1790,1865,75,19. Jahrhundert,Belgien,,Brüssel (Bruxelles),5 Francs, Francs
18204741,Schweiz: Appenzell,1816,1816,0,Klassizismus,Schweiz,Bern,Bern,4 Franken, Franken
18204742,Spanien: Isabella II.,1830,1904,74,19. Jahrhundert,Spanien,Kastilien,Madrid,20 Reales, Reales
18204743,Frankreich: Konsulat,1769,1821,52,19. Jahrhundert,Frankreich,Île-de-France,Paris,5 Francs, Francs
18204744,Frankreich: 1851,1810,1889,79,19. Jahrhundert,Frankreich,Île-de-France,Paris,5 Francs, Francs
18204745,Kirchenstaat: Sedisvakanz 1830,1770,1837,67,19. Jahrhundert,Vatikan,,Rom,Scudo,Scudo
18204746,Großbritannien: Georg IV.,1762,1830,68,19. Jahrhundert,Großbritannien,England,London,Crown,Crown
18204747,Kleve: Johann II.,1458,1521,63,Spätmittelalter,Deutschland,Rheinland,Wesel,2 Feuereiser, Feuereiser
18204748,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204749,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204750,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204751,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204752,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204753,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204754,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204755,Pantikapaion,-109,-63,46,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204756,Großbritannien: Victoria,1819,1901,82,19. Jahrhundert,Großbritannien,England,London,Crown,Crown
18204757,Dänemark: Christian VIII.,1786,1848,62,19. Jahrhundert,Dänemark,,Kopenhagen,Taler, Taler
18204758,Schweden: Karl XIV. Johann,1763,1844,81,Klassizismus,Schweden,,Stockholm,Riksdaler,Riksdaler
18204759,Ungarn: Ferdinand V.,1793,1875,82,19. Jahrhundert,Slowakische Republik,,Kremnitz (Kremnica),Taler, Taler
18204760,Polen: Nikolaus I.,1796,1855,59,19. Jahrhundert,Russische Föderation,,St. Petersburg,1 1/2 Rubel (10 Złotych),  Rubel (Złotych)
18204761,Russland: Nikolaus I.,1796,1855,59,Klassizismus,Russische Föderation,,Moskau?,1 1/2 Rubel (10 Złotych),  Rubel (Złotych)
18204762,Russland: Nikolaus I.,1796,1855,59,19. Jahrhundert,Russische Föderation,,St. Petersburg,12 Rubel,Rubel
18204763,Österreich: Franz II.,1768,1835,67,19. Jahrhundert,Österreich,Wien,Wien,4 Dukaten, Dukaten
18204764,Österreich: Ferdinand I.,1793,1875,82,19. Jahrhundert,Österreich,Wien,Wien,4 Dukaten, Dukaten
18204765,West-Kelten: „Helvetii,-100,-75,25,Hellenismus,Schweiz,,,,
18204766,West-Kelten: „Pictones“,-100,-30,70,Hellenismus,Frankreich,Gallia,,,
18204767,West-Kelten: Gallia Cisalpina,-200,-100,100,Hellenismus,Italien,,,Drachme,Drachme
18204768,West-Kelten: Gallia Cisalpina,-200,-100,100,Hellenismus,Italien,,,Drachme,Drachme
18204771,West-Kelten: „Carnutes“,-150,-80,70,Hellenismus,Frankreich,Gallia,,,
18204772,West-Kelten: „Carnutes“,-150,-80,70,Hellenismus,Frankreich,Gallia,,,
18204773,West-Kelten: „Elusates“,-150,-70,80,Hellenismus,Frankreich,Gallia,,Drachme,Drachme
18204774,West-Kelten: „Elusates“,-150,-70,80,Hellenismus,Frankreich,Gallia,,Drachme,Drachme
18204775,West-Kelten: „Arverni“,-55,-30,25,Hellenismus,Frankreich,Gallia,,Quinar,Quinar
18204776,West-Kelten: „Arverni“,-55,-30,25,Hellenismus,Frankreich,Gallia,,Quinar,Quinar
18204777,West-Kelten: Gallia,-80,-50,30,Hellenismus,Frankreich,Gallia,,Quinar,Quinar
18204781,West-Kelten: „Leuci“,-150,-50,100,Hellenismus,Frankreich,Gallia,,Stater,Stater
18204782,Trikka,-400,-344,56,Klassik,Griechenland,Thessalien,Trikka,,
18204783,West-Kelten: „Mediomatrici“,-200,-50,150,Hellenismus,Deutschland,Gallia,,1/4 Stater,Stater
18204784,West-Kelten: „Mediomatrici“,-200,-50,150,Hellenismus,Deutschland,Gallia,,1/4 Stater,Stater
18204785,Ost-Kelten: Donaukelten,-170,-60,110,Hellenismus,Rumänien,,,,
18204786,Ost-Kelten: Donaukelten,-120,-60,60,Hellenismus,Rumänien,,,,
18204787,West-Kelten: „Treveri“,-54,-25,29,Hellenismus,Belgien,Belgica,,,
18204788,Trikka,-400,-344,56,Klassik,Griechenland,Thessalien,Trikka,,
18204789,Trikka,-400,-344,56,Klassik,Griechenland,Thessalien,Trikka,,
18204790,West-Kelten: „Treveri“,-54,-25,29,Hellenismus,Belgien,Belgica,,,
18204791,Mittel-Kelten: Rheinkelten,-100,-50,50,Hellenismus,Deutschland,,,Quinar,Quinar
18204792,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204793,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204794,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204795,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204796,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204797,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204798,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204799,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204800,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204801,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204802,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204803,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204804,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204805,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204806,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204807,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204808,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204809,Pantikapaion,-100,-63,37,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204810,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204811,Pantikapaion,-100,-50,50,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204812,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204813,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204814,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204815,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204816,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204817,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204818,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204819,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204820,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204821,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204822,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204823,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204824,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204825,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204826,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204827,Pantikapaion,-63,-10,53,Hellenismus,Ukraine,Taurische Chersonesos,Pantikapaion,,
18204858,Großbritannien: Georg IV.,1762,1830,68,Klassizismus,Großbritannien,England,London,Sovereign,Sovereign
18204859,Dänemark: Christian VIII.,1786,1848,62,19. Jahrhundert,Deutschland,Holstein,Altona (Hamburg),2 Christiandor, Christiandor
18204860,Australien: Victoria von Großbritannien,1819,1901,82,19. Jahrhundert,Australien,New South Wales,Sydney,Sovereign,Sovereign
18204861,Niederlande: Wilhelm I.,1772,1843,71,19. Jahrhundert,Niederlande,Utrecht,Utrecht,Dukat,Dukat
18204862,Niederlande: Louis Napoleon Bonaparte,1778,1846,68,19. Jahrhundert,Niederlande,Utrecht,Utrecht,Dukat,Dukat
18204863,Niederlande: 1898,1880,1962,82,19. Jahrhundert,Niederlande,Utrecht,Utrecht,10 Gulden, Gulden
18204864,Frankreich: Napoleon I.,1769,1821,52,19. Jahrhundert,Frankreich,Île-de-France,Paris,40 Francs, Francs
18204865,Schweiz,1800,1800,0,19. Jahrhundert,Schweiz,Bern,Bern,32 Franken, Franken
18204866,Frankreich: Napoleon III.,1808,1873,65,19. Jahrhundert,Frankreich,Elsass (Bas-Rhin),Straßburg (Strasbourg),50 Francs, Francs
18204867,Kirchenstaat: Sedisvakanz 1823,1756,1844,88,19. Jahrhundert,Italien,Emilia-Romagna,Bologna,Doppia,Doppia
18204868,Italien und Sizilien: Ferdinand I.,1751,1825,74,19. Jahrhundert,Italien,Kampanien,Neapel,15 Dukaten, Dukaten
18204869,Schweden: Gustav IV. Adolf,1778,1837,59,19. Jahrhundert,Schweden,,Stockholm,Dukat,Dukat
18204870,Griechenland: Otto I.,1815,1867,52,19. Jahrhundert,Griechenland,,,20 Drachmen, Drachmen
18204871,Mittel-Kelten: Rheinkelten,-65,-45,20,Hellenismus,Deutschland,,,Quinar,Quinar
18204872,Mittel-Kelten: Rheinkelten,-100,-50,50,Hellenismus,Deutschland,,,Quinar,Quinar
18204873,Mittel-Kelten: Rheinkelten,-50,-30,20,Hellenismus,Deutschland,,,Quinar,Quinar
18204874,West-Kelten: „Remi“,-125,-60,65,Hellenismus,Frankreich,Belgica,,,
18204877,Augustus,-63,14,77,Römische Kaiserzeit,Frankreich,Gallia,Lyon,As,As
18204878,Augustus,-63,14,77,Römische Kaiserzeit,Frankreich,Gallia,Lyon,As,As
18204879,Kierion,-360,-344,16,Klassik,Griechenland,Thessalien,Kierion,Didrachme,Didrachme
18204885,Larissa,-479,-400,79,Klassik,Griechenland,Thessalien,Larissa,Obol (ANT),Obol (ANT)
18204888,Larissa,-479,-400,79,Klassik,Griechenland,Thessalien,Larissa,Obol (ANT),Obol (ANT)
18204896,Larissa,-400,-344,56,Klassik,Griechenland,Thessalien,Larissa,,
18204897,Larissa,-400,-344,56,Klassik,Griechenland,Thessalien,Larissa,,
18204898,Larissa,-400,-344,56,Klassik,Griechenland,Thessalien,Larissa,,
18204899,Larissa,-47,-27,20,Hellenismus,Griechenland,Thessalien,Larissa,,
18204900,Larissa,-47,-27,20,Hellenismus,Griechenland,Thessalien,Larissa,,
18204901,Augustus,-63,14,77,Römische Kaiserzeit,Frankreich,Gallia,Lyon,Aureus,Aureus
18204902,Homolion,-370,-350,20,Klassik,Griechenland,Thessalien,Homolion,,
18204903,Homolion,-370,-350,20,Klassik,Griechenland,Thessalien,Homolion,,
18204904,Homolion,-370,-350,20,Klassik,Griechenland,Thessalien,Homolion,,
18204905,Homolion,-370,-350,20,Klassik,Griechenland,Thessalien,Homolion,,
18204919,Hadrianus,76,138,62,Römische Kaiserzeit,Türkei,Mysien,Pergamon,Cistophor,Cistophor
18204920,West-Kelten,-250,-180,70,Hellenismus,Frankreich,,,,
