id,title,date_earliest,date_latest,production_country,production_region,production_minting_place,x,y,width,height
14623,Römisch-Kampanisch,-241,-235,Italien,Latium,Rom,92,2356,32,31
14624,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,124,2356,31,31
14625,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,155,2356,31,31
14626,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,186,2356,31,31
14627,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,217,2356,33,31
14628,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,250,2356,32,31
14629,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,282,2356,32,31
14630,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,314,2356,31,31
14631,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,345,2356,30,31
14632,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,375,2356,32,31
14633,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,407,2356,30,31
14634,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,437,2356,31,31
14635,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,468,2356,31,31
14636,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,499,2356,30,31
14637,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),529,2356,31,31
14638,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,560,2356,31,31
14639,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),591,2356,31,31
14640,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),622,2356,31,31
14641,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),653,2356,31,31
14642,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,684,2356,31,31
14643,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,715,2356,30,31
14644,Preußen: Friedrich II.,1712,1786,Deutschland,Ostfriesland,Aurich,745,2356,31,31
14645,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,776,2356,30,31
14646,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,806,2356,31,31
14647,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),837,2356,31,31
14648,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,868,2356,31,31
14649,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),899,2356,30,31
14650,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),929,2356,31,31
14651,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),960,2356,30,31
14652,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),990,2356,31,31
14653,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),1021,2356,31,31
14654,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1052,2356,31,31
14655,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,1083,2356,30,31
14656,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,1113,2356,31,31
14657,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen,Dresden,1144,2356,31,31
14658,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen,Dresden,1175,2356,30,31
14659,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1205,2356,30,31
14660,Preußen: Friedrich II. (Kriegsgeld),1696,1763,,,,1235,2356,31,31
14661,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,1266,2356,31,31
14662,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,1297,2356,31,31
14663,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,1328,2356,30,31
14664,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,1358,2356,31,31
14665,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,1389,2356,31,31
14666,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,1420,2356,33,31
14667,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,1453,2356,34,31
14668,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,1487,2356,31,31
14669,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,1518,2356,31,31
14670,Preußen: Friedrich Wilhelm III.,1770,1840,Deutschland,Brandenburg,Berlin,0,2387,31,31
14671,Preußen: Friedrich Wilhelm III.,1770,1840,Polen,Schlesien,Glatz (Kłodzko),31,2387,31,31
14672,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,62,2387,29,31
14673,Preußen: Friedrich Wilhelm III.,1770,1840,Deutschland,Brandenburg,Berlin,91,2387,31,31
14674,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,122,2387,31,31
14675,Preußen: Friedrich Wilhelm IV.,1795,1861,Deutschland,Brandenburg,Berlin,153,2387,31,31
14676,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,184,2387,31,31
14677,Preußen: Wilhelm I. und Augusta,1797,1888,Deutschland,Brandenburg,Berlin,215,2387,31,31
14678,Preußen: Wilhelm I.,1797,1888,Deutschland,Brandenburg,Berlin,246,2387,31,31
14679,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,277,2387,32,31
14680,Preußen: Wilhelm I.,1797,1888,Deutschland,Brandenburg,Berlin,309,2387,31,31
14681,Römisch-Kampanisch,-234,-231,Italien,Latium,Rom,340,2387,33,31
14682,Kaiserreich: Preußen 1874,1797,1888,Deutschland,Brandenburg,Berlin,373,2387,30,31
14683,Kaiserreich: Preußen 1888,1831,1888,Deutschland,Brandenburg,Berlin,403,2387,31,31
14684,Kaiserreich: Preußen 1904,1859,1941,Deutschland,Brandenburg,Berlin,434,2387,31,31
14685,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,465,2387,31,31
14686,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,496,2387,32,31
14687,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,528,2387,31,31
14688,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,559,2387,31,31
14689,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,590,2387,31,31
14690,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,621,2387,32,31
14691,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,653,2387,31,31
14692,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,684,2387,32,31
14693,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,716,2387,31,31
14694,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,747,2387,31,31
14695,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,778,2387,30,31
14696,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,808,2387,33,31
14697,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,841,2387,32,31
14698,Römisch-Kampanisch,-230,-226,Italien,Latium,Rom,873,2387,32,31
14699,Brandenburg: Jacza von Köpenick,1157,1176,Deutschland,Brandenburg,Köpenick (Berlin),905,2387,31,31
14700,Brandenburg: Albrecht der Bär,1150,1170,Deutschland,Brandenburg,Brandenburg an der Havel,936,2387,31,31
14701,Brandenburg: Albrecht der Bär,1150,1170,Deutschland,Brandenburg,Brandenburg an der Havel,967,2387,31,31
14702,Brandenburg: Pribislav-Heinrich,1075,1150,Deutschland,Brandenburg,Brandenburg an der Havel,998,2387,30,31
14703,Brandenburg: Pribislav-Heinrich,1075,1150,Deutschland,Brandenburg,Brandenburg an der Havel,1028,2387,31,31
14704,Brandenburg: Otto II.,1184,1205,Deutschland,Brandenburg,Brandenburg an der Havel,1059,2387,32,31
14705,Brandenburg: Otto II.,1184,1205,Deutschland,Altmark,Salzwedel,1091,2387,29,31
14706,Brandenburg: Otto II.,1184,1205,Deutschland,Altmark,Salzwedel,1120,2387,31,31
14707,Brandenburg: Otto II.,1184,1205,Deutschland,Brandenburg,Brandenburg an der Havel,1151,2387,30,31
14708,Brandenburg: Askanier,1260,1260,Deutschland,Brandenburg,,1181,2387,30,31
14709,Brandenburg: Askanier,1320,1320,Deutschland,Brandenburg,,1211,2387,32,31
14710,Tarent,-390,-380,Italien,Kalabrien,Tarent,1243,2387,30,31
14711,Tarent,-340,-325,Italien,Kalabrien,Tarent,1273,2387,31,31
14712,Tarent,-276,-272,Italien,Kalabrien,Tarent,1304,2387,30,31
14713,Zankle (Messana),-493,-488,Italien,Sizilien,Messana-Messina,1334,2387,31,31
14714,Tarent,-320,-320,Italien,Kalabrien,Tarent,1365,2387,31,31
14715,Brandenburg: Haus Wittelsbach,1370,1370,Deutschland,Brandenburg,,1396,2387,30,31
14716,Brandenburg: Haus Luxemburg,1375,1375,Deutschland,Brandenburg,,1426,2387,31,31
14717,Brandenburg: Hohenzollern,1415,1440,Deutschland,Brandenburg,,1457,2387,31,31
14718,Brandenburg: Hohenzollern,1400,1470,Deutschland,Brandenburg,,1488,2387,33,31
14719,Brandenburg: Hohenzollern,1415,1440,Deutschland,Brandenburg,,1521,2387,31,31
14720,Stendal: Stadt,1369,1470,Deutschland,Altmark,Stendal,0,2418,30,31
14721,Salzwedel: Stadt,1439,1470,Deutschland,Altmark,Salzwedel,30,2418,32,31
14722,Brandenburg: Hohenzollern,1465,1496,Deutschland,Brandenburg,Prenzlau,62,2418,30,31
14723,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,92,2418,30,31
14724,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,122,2418,31,31
14725,Metapont,-430,-400,Italien,Lukanien,Metapont,153,2418,30,31
14726,Römisch-Kampanisch,-225,-214,Italien,,,183,2418,31,31
14727,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,214,2418,32,31
14728,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,246,2418,33,31
14729,Metapont,-330,-290,Italien,Lukanien,Metapont,279,2418,33,31
14730,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,312,2418,30,31
14731,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,342,2418,32,31
14732,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,374,2418,31,31
14733,Römisch-Kampanisch,-225,-214,Italien,,,405,2418,32,31
14734,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,437,2418,31,31
14735,Metapont,-340,-330,Italien,Lukanien,Metapont,468,2418,31,31
14736,Römisch-Kampanisch,-225,-214,Italien,,,499,2418,31,31
14737,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,530,2418,32,31
14738,Herakleia,-420,-390,Italien,Lukanien,Herakleia in Lucania,562,2418,31,31
14739,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,593,2418,31,31
14740,Römisch-Kampanisch,-225,-214,Italien,,,624,2418,30,31
14741,Herakleia,-420,-390,Italien,Lukanien,Herakleia in Lucania,654,2418,30,31
14742,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,684,2418,32,31
14743,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,716,2418,30,31
14744,Brandenburg: Friedrich II.,1413,1471,Deutschland,Brandenburg,Brandenburg an der Havel,746,2418,31,31
14745,Römisch-Kampanisch,-225,-214,Italien,,,777,2418,30,31
14746,Brandenburg: Friedrich II.,1413,1471,Deutschland,Brandenburg,Havelberg,807,2418,32,31
14747,Römisch-Kampanisch,-225,-214,Italien,,,839,2418,31,31
14748,Brandenburg: Friedrich II.,1413,1471,Deutschland,Brandenburg,Rathenow,870,2418,31,31
14749,Römisch-Kampanisch,-225,-214,Italien,,,901,2418,32,31
14750,Brandenburg: Albrecht Achilles,1414,1486,Deutschland,Brandenburg,Brandenburg an der Havel?,933,2418,31,31
14751,Römisch-Kampanisch,-225,-214,Italien,,,964,2418,31,31
14752,Brandenburg: Johann Cicero,1455,1499,Deutschland,Brandenburg,Berlin,995,2418,31,31
14753,Römisch-Kampanisch,-225,-214,Italien,,,1026,2418,31,31
14754,Römisch-Kampanisch,-225,-214,Italien,,,1057,2418,31,31
14755,Römisch-Kampanisch,-225,-214,Italien,,,1088,2418,31,31
14756,Römisch-Kampanisch,-225,-214,Italien,,,1119,2418,30,31
14757,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,1149,2418,32,31
14758,Römisch-Kampanisch,-225,-214,Italien,,,1181,2418,30,31
14759,Römisch-Kampanisch,-225,-214,Italien,,,1211,2418,31,31
14760,Thurioi,-410,-400,Italien,Lukanien,Thurioi,1242,2418,28,31
14761,Römisch-Kampanisch,-225,-214,Italien,,,1270,2418,32,31
14762,Römisch-Kampanisch,-225,-214,Italien,,,1302,2418,30,31
14763,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,1332,2418,30,31
14764,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,1362,2418,31,31
14765,Römisch-Kampanisch,-225,-214,Italien,,,1393,2418,31,31
14766,Thurioi,-400,-350,Italien,Lukanien,Thurioi,1424,2418,29,31
14767,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,1453,2418,32,31
14768,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,1485,2418,32,31
14769,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,1517,2418,29,31
14770,Kroton,-425,-350,Italien,Bruttium,Kroton,0,2449,32,31
14771,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,32,2449,31,31
14772,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,63,2449,30,31
14773,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,93,2449,30,31
14774,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,123,2449,31,31
14775,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,154,2449,31,31
14776,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,185,2449,32,31
14777,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,217,2449,29,31
14778,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,246,2449,33,31
14779,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,279,2449,31,31
14780,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,310,2449,29,31
14781,Kroton,-425,-350,Italien,Bruttium,Kroton,339,2449,33,31
14782,Kroton,-425,-350,Italien,Bruttium,Kroton,372,2449,30,31
14783,Terina,-400,-356,Italien,Bruttium,Terina,402,2449,29,31
14784,Terina,-420,-400,Italien,Bruttium,Terina,431,2449,34,31
14785,Brandenburg-Franken: Albrecht der Jüngere,1522,1557,,,,465,2449,31,31
14789,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,496,2449,32,31
14790,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,528,2449,32,31
14791,Römisch-Kampanisch,-225,-212,Italien,Latium,Rom,560,2449,32,31
14792,Römisch-Kampanisch,-225,-214,Italien,,,592,2449,33,31
14793,Römisch-Kampanisch,-225,-212,Italien,,,625,2449,31,31
14794,Neapolis,-320,-300,Italien,Kampanien,Neapel,656,2449,31,31
14795,Neapolis,-275,-250,Italien,Kampanien,Neapel,687,2449,30,31
14832,Elis,-471,-450,Griechenland,Elis,Elis,717,2449,26,31
14833,Elis,-471,-452,Griechenland,Elis,Elis,743,2449,31,31
14834,Elis,-432,-421,Griechenland,Elis,Elis,774,2449,31,31
14835,Elis,-421,-385,Griechenland,Elis,Elis,805,2449,34,31
14836,Elis,-421,-365,Griechenland,Elis,Elis,839,2449,33,31
14837,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,872,2449,31,31
14838,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,903,2449,30,31
14839,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,933,2449,30,31
14840,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,963,2449,31,31
14841,Elis,-421,-365,Griechenland,Elis,Elis,994,2449,29,31
14842,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1023,2449,30,31
14843,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1053,2449,31,31
14844,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1084,2449,31,31
14845,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1115,2449,30,31
14846,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1145,2449,31,31
14847,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1176,2449,29,31
14848,Elis,-421,-365,Griechenland,Elis,Elis,1205,2449,29,31
14849,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1234,2449,30,31
14850,Elis,-421,-365,Griechenland,Elis,Elis,1264,2449,30,31
14851,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1294,2449,30,31
14852,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1324,2449,30,31
14853,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1354,2449,30,31
14854,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1384,2449,31,31
14855,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1415,2449,31,31
14856,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1446,2449,32,31
14857,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1478,2449,31,31
14858,Elis,-363,-343,Griechenland,Elis,Elis,1509,2449,31,31
14859,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,0,2480,30,31
14860,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,30,2480,30,31
14861,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,60,2480,29,31
14862,Elis,-363,-343,Griechenland,Elis,Elis,89,2480,33,31
14863,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,122,2480,31,31
14864,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,153,2480,31,31
14865,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,184,2480,31,31
14866,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,215,2480,31,31
14867,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,246,2480,30,31
14868,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,276,2480,31,31
14869,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,307,2480,32,31
14870,Sikyon,-350,-340,Griechenland,Achaia,Sikyon,339,2480,30,31
14871,Sikyon,-360,-340,Griechenland,Achaia,Sikyon,369,2480,29,31
14872,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,398,2480,30,31
14873,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,428,2480,30,31
14874,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,458,2480,31,31
14875,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,489,2480,30,31
14876,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,519,2480,30,31
14877,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,549,2480,30,31
14878,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,579,2480,30,31
14879,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,609,2480,31,31
14880,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,640,2480,31,31
14881,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,671,2480,29,31
14882,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,700,2480,29,31
14883,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,729,2480,29,31
14884,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,758,2480,29,31
14885,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,787,2480,31,31
14886,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,818,2480,31,31
14887,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,849,2480,30,31
14888,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,879,2480,31,31
14889,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,910,2480,30,31
14890,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,940,2480,31,31
14891,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,971,2480,31,31
14892,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1002,2480,31,31
14893,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1033,2480,30,31
14894,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1063,2480,31,31
14895,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1094,2480,30,31
14896,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1124,2480,32,31
14897,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1156,2480,32,31
14898,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1188,2480,32,31
14899,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1220,2480,31,31
14900,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1251,2480,31,31
14901,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1282,2480,31,31
14902,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1313,2480,31,31
14903,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1344,2480,30,31
14904,"Römische Republik: Aes Grave, Proraserie semilibral",-217,-215,Italien,Latium,Rom,1374,2480,30,31
14906,Pheneos,-360,-340,Griechenland,Arkadien,Pheneos,1404,2480,29,31
14908,Pheneos,-360,-340,Griechenland,Arkadien,Pheneos,1433,2480,30,31
14912,Korinth,-350,-338,Griechenland,Achaia,Korinth,1463,2480,31,31
14913,Medeon,-300,-250,Griechenland,Akarnanien,Medeon,1494,2480,31,31
14914,Medeon,-300,-250,Griechenland,Akarnanien,Medeon,0,2511,31,31
14915,Medeon,-300,-250,Griechenland,Akarnanien,Medeon,31,2511,30,31
14916,Medeon,-300,-250,Griechenland,Akarnanien,Medeon,61,2511,32,31
14917,Medeon,-300,-250,Griechenland,Akarnanien,Medeon,93,2511,31,31
14918,Medeon,-300,-250,Griechenland,Akarnanien,Medeon,124,2511,31,31
14919,Medeon,-300,-250,Griechenland,Akarnanien,Medeon,155,2511,30,31
14920,Medeon,-300,-250,Griechenland,Akarnanien,Medeon,185,2511,29,31
14921,Röm. Republik: P. Sepullius Macer,-83,-30,Italien,Italia,Rom,214,2511,31,31
14922,Pompeiopolis,-106,-48,Türkei,Kilikien,Soloi-Pompeiopolis,245,2511,32,31
14923,Pompeiopolis,-106,-48,Türkei,Kilikien,Soloi-Pompeiopolis,277,2511,31,31
