id,last_name,first_name,date_earliest,date_latest
8a4dd3b083,,"Otto I. (1270-1305), Graf von Waldeck",,1305
afd89ed602,,"Heinrich II. (1305-1344), Graf von Waldeck",,1348
a2b7168073,,Epikrates,,
22dd958d12,,Artemidoros,,
2199b13458,,Tauriskos,,
3ca43b0303,,Pytheos,,
f128edbe2d,,Theodotos,,
e8d92bd3b5,,Mandronax,,
2baa653ed2,,Aiantides,,
7fb025c5c7,,Philites,,
8c99a2d9ec,,Antialkidas,,
22813e658e,,Lenaios,,
96d3a77b2d,,Bremon,,
7f05cb23e6,,Aneiketos,,
d20dd6ec93,,Gaius Valerius Androneikos,,
1ca948a939,Hans,Zieseler,,
d8ac7c79fd,,"Christian (1588-1637), Graf von Waldeck-Wildungen",1585,1637
c2f805812f,,"Wolrad IV. (1588-1640), Graf von Waldeck",1588,1640
cb5e7fb550,Robert,Lippl,,
ac949181bf,Johann Gottlieb,Fichte,1762,1814
b5deb0f75f,Claus,Homfeld,,
15b5c14e43,Ursula,Homfeld,,
a34a2629a4,Hermann zur,Strassen,,
f73a4014f0,Alexander von,Humboldt,1769,1859
d1649d0d70,Wilhelm von,Humboldt,1767,1835
04f7b8995e,Johannes,Gutenberg,1397,1468
106b9feba7,Siegmund,Schütz,1906,1998
409b9faac8,Ludwig van,Beethoven,1770,1827
9b2bf34434,Fritz,Nuss,1907,1999
7cd388d03a,Albrecht,Dürer,1471,1528
27791fbe18,Immanuel,Kant,1724,1804
b879e9c1a2,Johannes,Schmille,,
782ce3e432,,Amyntas,,
d7aadc4405,,"Potho von Pothenstein (1379-1381), Bischof von Münster",,1390
75bb30bb86,,"Tennes, König von Sidon",,-345
097f597424,,Olym...,,
58d543f546,,Gepaepyris,,
76ef20d507,,"Udalrich (1012-1034), Herzog von Böhmen",,1034
ca459a8903,,"Konrad II. (1190-1210), Markgraf von Landsberg/Lausitz",,1210
d145b8131a,,"Ludwig II. (1830-1848), Großherzog von Hessen",,
6b42c65d65,Oskar,Glöckler,,
86e00a89f2,Dora,de Pedery-Hunt,,
37445ede17,,"Dionysios, Tyrann von Herakleia Pontike",-360,-305
d354f16870,Johann Hector,Roessler,1779,1863
cf659a3a26,Johannes,Kepler,1571,1630
300b8ae3de,Gorch,Fock,1880,1916
fd6ae7834d,Manfred,Spang,,
5ecb00ed49,Klaus Jürgen,Luckey,,
1aa3afe5a1,Thomas,Zipperle,,
13f48bb118,Hubert,Klinkel,1939,
31beeff1fd,Carl,Vezerfi-Clemm,1939,2012
799ff58473,Hermann,Schlanbusch,,
6159bb6fcf,,Aulus Allienus,,
65a182fff5,Käthe,Kollwitz,1867,1945
ff7aca5e83,,Lucius Aemilius Buca,,
6a2ac4a2fd,Sonja,Seibold,1932,
d645f9d23b,,Säckelmeister,,
e607f90374,,Marcus Euthantou Anai...,,
c1bd441035,Adolf,Amberg,1874,1913
5e7d521181,,Quintus Voconius Vitulus,,
0cb97815b2,,Quintus Fabius Labeo,,
e7e076c7ef,,Gaius Allius Bala,,
20d205d619,,Jakob,,
6f2b9cfb7f,,Gaius Clovius,,
6ad3edc073,,Lucius Marcius Censorinus,,
02b90b0d3b,,Pedanius Costa,,
8dd8daa2b3,,Lucius Sestius,,
198d982fad,,"Eadberht (738-758), König von Northumbria",,768
202d34947b,,Lulla,,
203e6aa89a,,"Cynetryth, Gemahlin König Offas von Mercia (757-796)",,
6b0fa222f2,,Eoba,,
320ac381ac,,"Juliana (1948-1980), Königin der Niederlande",1909,2004
1df1741139,,"Konstanze (1191-1198), 1191-1197 Kaiserin, seit 1194 Königin von Sizilien",1154,1198
601b911ee7,,"Ulrich von Wettin (1187-1206), Graf von Meißen",,1206
54b8b021bc,,"Emma, Gemahlin Herzog Boleslavs II. (967-999)",,1006
c3b5ef4c6f,,"Therese von Sachsen-Hildburghausen (1825-1848), Königin von Bayern",1792,1854
b53172c81f,,"Wratislaw II. (1061-1092), seit 1086 König von Böhmen",,1092
f36455ec8a,,"Bretislav II. (1092-1100), Herzog von Böhmen",,1100
2bd57eed6d,,"Robert I. von Bourbon-Parma (1854-1907), Herzog (ab 1860 Titularherzog) von Parma, Piacenza und Guastalla",1848,1907
1634125363,,"Louise Marie (1849-1859), Herzogin und Regentin von Parma",1819,1864
026b0be8bf,D.,Bentelli,,
e3b6db5ec5,,"Elisa Bonaparte (1805-1814), Fürstin von Lucca und Piombo",1777,1820
0310b017eb,,"Felix Baciocchi (1805-1814), Fürst von Lucca und Piombo",1762,1841
0359e5e9d2,Bodo,Broschat,1959,
14c6545abc,Bertha von,Suttner,1843,1914
1b17af55ba,Borchert,Hartmann,,
a2c0de00f9,,"Christine Charlotte von Württemberg (1662-1690), Fürstin von Ostfriesland, seit 1665 Regentin",1645,1699
d0efc86626,,"Anna Sophia von Pfalz-Birkenfeld (1645-1680), Äbtissin von Quedlinburg",1619,1680
b48086f0d4,Gottfried,Fromholtz,,
1ac70ecf9b,Rudolph,Mayer,1846,1916
0584bfb044,,"Friedrich (1856-1907), Großherzog",1826,1907
836ed364d6,,"Luise von Preußen (1856-1907), Großherzogin von Baden",1838,1923
9c14124548,,"Caroline (1903-1905), Großherzogin von Sachsen-Weimar Eisenach",1884,1905
31ff99f0b2,,"Feodora von Sachsen-Meiningen (1910-1918), Großherzogin von Sachsen",1890,1972
27b95d9d5f,,"Ernst August (1913-1918), Herzog von Braunschweig-Lüneburg",1887,1953
9a8212f0d6,,"Viktoria Luise von Preußen (1892-1980), Herzogin von Braunschweig-Lüneburg",1892,1980
ba443dd4d8,,"Johann Wilhelm (1678-1690), Herzog von Sachsen-Jena",1675,1690
39e93fa60d,,"Magdalena Sibylla (1669-1681), Herzogin  von Sachsen-Gotha-Altenburg",1648,1681
3484f3f1af,,"Friedrich I. (1675-1691), Herzog von Sachsen-Gotha-Altenburg",1646,1691
e07130b93e,,"Maria Hedwig (1680), Herzogin von Sachsen-Meiningen",1647,1680
e6b61da3cd,,"Bernhard I. (1680-1706), Herzog von Sachsen-Meiningen",1649,1706
1c0fc4a705,,"Christiane Charlotte von Württemberg-Winnenthal (1709-1729), Fürstin und ab 1723 Regentin des Fürstentums Ansbach",1694,1729
b7bdbd88ce,,"Carl Wilhelm Friedrich (1723-1757), Markgraf von Brandenburg-Ansbach",1712,1757
1756f98a24,Benedict,Steffen,,
374ccfae2f,,"Anna (1730-1740), Zarin von Russland",1693,1740
cff0a71cff,,"Katharina I. (1725-1727), Zarin von Russland",1684,1727
bcc0532d75,,"Elisabeth I. (1741-1762), Zarin von Russland",1709,1762
459bde44ca,,"Margrethe II. (seit 1972), Königin von Dänemark",1940,
7bcee6dd13,Maria,Skłodowska Curie,1867,1934
dd9ff2b969,Indira,Gandhi,1917,1984
32fba145ce,Philip,Nathan,,
9ccc4c3710,,"Charles Philip Arthur George Mountbatten-Windsor, Prince of Wales, Herzog von Cornwall",1948,
85b4b8d332,,"Diana (1981-1996), Prinzessin von Wales",1961,1997
589411a83e,,"Luise Henriette (1646-1667), Kurfürstin von Brandenburg",1627,1667
1cb7b3ee84,,"Maria (1477-1482), Herzogin von Burgund",1457,1482
dbdf591431,Ulrich,Ursentaler,,
1edf8ae4d7,,Philistis,,
5104a131dd,,Iotape,,
7fa73aca28,,Stasioikos I.,,
d0f0d032d4,Thomas François,Burgers,1834,1881
3dd2c2e48a,,"Lorenz von Bibra (1495-1519), Fürstbischof von Würzburg",1459,1519
dc7601a29e,,Gaius Egnatius Cn. f. Cn. n. Maximus,,
1adf805a4a,,Apollodoros (2),,
01c934066c,,"Ludolf von Kroppenstedt (1192-1205), Erzbischof von Magdeburg",,
d613d8e751,,"Albrecht I. von Käfernburg (1205-1232), Erzbischof von Magdeburg",,1232
009dbd8a6f,,Polchos,,
95394919b0,,"Werner (1064-1078), Erzbischof von Magdeburg",,1078
bb19d52fb6,,"Hartwig von Spanheim (1079-1102), Erzbischof von Magdeburg",,1102
5a8b48795c,,"Dietrich II. (1056-1085), Graf von Katlenburg",,
38b6e9340d,,"Adelgot (1107-1119), Erzbischof von Magdeburg",,1119
7c07e3ef95,Albert Gustav,Lortzing,1801,1851
fc2a0dda67,Jordi,Regel,,
913d5cec0a,Victor,Huster,1955,
9522664fb9,Justus von,Liebig,1803,1873
d456dc6eef,,"Sigismund (1553-1566), Markgraf von Brandenburg",1538,1566
5ac749aeab,Berthold,Lucke,,
fd72fc91d4,Lucia Maria,Hardegen,1951,
3b9ca69f0b,Michael,Otto,,
df3c0733cd,Gottfried,Semper,1803,1879
4414f1bca4,,"Ruprecht II. (1390-1398), Pfalzgraf bei Rhein",1325,1398
55e571bdfa,,Euxe...,,
f4f954981e,Christian,Höpfner,1939,2014
4396409173,Marion,Dönhoff,1909,2002
ef05328af8,,Glau...,,
ad75d1ce55,,Apollodoros (1),,
41b42f3aae,,Apollo...,,
b594726d69,,Diok...,,
3a9b8e4015,,Diony... (1),,
630cabbc48,,Diony... (2),,
773b9f228c,,Hepai...,,
62c91839dd,,Epigenes (2),,
aaef79406f,,Herodes,,
d0e8e09658,,Lampis,,
9b59239a21,,Leome...,,
47f1dd3487,,Lysagoras (3),,
d750d37587,,"Pietro Ziani (1205-1229), Doge",,1229
792f1d84dd,,"Konrad IV. (1237-1254), deutscher König, seit 1238 König von Jerusalem, seit 1250 von Sizilien",1228,1254
103712ff95,,Hyl...,,
7ffd2fbaca,,"Manfred (1250-1266), Fürst von Tarent, seit 1258 König von Sizilien",1232,1266
f2df0ec6e1,,Konradin (1254-1258),1252,1268
5f46f9466c,G. E.,Kruger Gray,,
b06bdf4a04,Emanuel,Hahn,,
23ac03843f,Thomas,Shingles,,
afb438cd21,Robert-Ralph,Carmichael,1937,2016
db80eaacbd,Brent,Townsend,,
c08f1848a9,,"Heinrich V. von Braunschweig (1195-1211), Pfalzgraf bei Rhein",,1227
a69fd3a2ca,,Lysagoras,,
83706122d6,,Menekles,,
e8036e7d47,,Mentor (2),,
13b13967c9,,Poli...,,
c28cb8315c,Christoph Henning,Jaster,,
7d97417132,,Pollis,,
30bdb8fc4e,,Poseid...,,
0a7b572ea8,,Satyros,,
8577e04c1e,,Phormion,,
417f46644d,,Chares,,
e06a6a5031,,Chares (2),,
f99cdb5730,,Isaurikos,,
294d6e4f0b,,Beronike,,
c4422b89bc,,Memmius Marcus,,
b781e0ec60,,Ke...,,
0be4a4e235,,Kratesippos,,
d512cf6395,,Prokles,,
86b7ab14db,,"Ernst III. (1601-1622), Graf von Holstein-Schauenburg und Sternberg, Herr zu Gehmen, Reichsfürst se",1569,1622
c2eb447954,Georg,Küster,,
a545b4e8d1,,Philistion,,
8631985c22,,"Ladislaus, Graf von Haag",1505,1566
b509adccea,,"Blum, Johan",,
e18478b815,Johan,Stichmann,,
7ad3014c42,Henrik,Köhler,,
c90e53c16a,Gotfred,Krüger,,
b8978276f5,Frederik Caspar,Herbach,,
276ef6a755,Peter,Grüner,,
d880baf0d8,Frederik,Grüner,,
1791ceed73,Hans zum,Busch,,
5f72c97336,Caspar,Herbach,,
155fb2db52,,"Kröndl, Wenzel",,
6306f843c0,,Constantinus VI. (780-797),,
17d9920261,,"Heinrich V. (1503-1552), Herzog von Mecklenburg",1479,1552
dcd1a55c1d,,"Bogislav X. (1474-1523), Herzog von Pommern",1454,1523
514753856c,,Bias (1),,
9c3c265e15,,Helik...,,
c8c4fff22e,,Era...,,
9f83afc4fc,,"Johann Adam von Bicken (1601-1604), Erzbischof von Mainz",1564,1604
f3d09cad20,,"Karl (1670-1730), Landgraf von Hessel-Kassel",1654,1730
a94e634569,Gabriel,Le Clerc,,
17e6e14006,,"Ernst Ludwig (1706-1724), Herzog von Sachsen-Meiningen",1672,1724
d065a00c20,,"Elisabeth Sophie von Brandenburg (1714-1748), Herzogin von Sachsen-Meiningen, 1691-1700 Herzogin von Kurland, 1703-1712 Markgräfin von Brandenburg-Bayreuth",1674,1748
d609b96065,,Euan...,,
7a348da4e8,,Iason,,
90808a9c0f,,Pyrrhos,,
3a2129f86f,,Sosibios,,
ce2cf8c814,,Menodo...,,
6a6531d404,,Moschion,,
0aa6c36d4a,,Sotas,,
ef6897c832,,Demetrios (2),,
90b678aa64,,Dionysios,,
c8318ec3ae,,Euhemeros,,
4b45cc3f02,,Achilleides,,
15711c61ea,Rudi,Högner,,
6a5a4f6be9,Josef,Bernhart,1883,1967
13f8ab5b93,,Eutyches,,
5addb7a06f,,Iulius Saturninus,,
5bcde03978,,"Adolf V. (VII.) (1259-1296), Graf von Berg",,1296
1cb650ee96,,Laterens,,
8414dee7d8,,"Przemysl Ottokar II. (1253-1278), König von Böhmen, ab 1261 Herzog der Steiermark",1232,1278
04965e9f2d,,Naso,,
fbcfdd08f7,Bernhard Julius,Dedekind,1693,1749
889f57b36b,Fortunato,Equivar,,
6b432bdc4d,Peter,Blondeau,,
60517d9ab7,,"Johann (Joao) III. (1521-1557), König von Portugal",1502,1557
4691b14974,Paulus,Dorsman,,
47a0c67ad8,Antoine Louis,Nouizillet,,
bd8acf0135,Paolo,Pindemonte,,
1f23b1172a,,"Ranuccio I. Farnese (1592-1622), Herzog von Parma und Piacenza",1569,1622
b07dd829b3,,"Georg I. (1863-1913), König von Griechenland",1845,1913
4bf5a00faf,Jules-Clément,Chaplain,1839,1909
7aafddf41b,Fritz Ulysse,Landry,1842,1927
d6df383082,Pierre,Varice,,
689d98cb81,,"Franz (Francois) II. (1559-1560), König von Frankreich",,1560
cfdb3240c3,Jean-Jacques,Bararly,,
bed3f33bb6,George William,De Saulles,1862,1903
893042ce56,,"Edward VII. (1901-1910), König von Großbritannien, Kaiser von Indien",1841,1910
6976453357,,"Karl (Carol) I. (1866-1914), Fürst und König von Rumänien",1839,1914
00ca8c357c,,"Franz Joseph I. (1848-1916), Kaiser von Österreich, König von Böhmen und Ungarn",1830,1916
7b06e2073b,Isak Gustaf,Sundell,,
a25ac9f1f9,Johann,Benik,,
40d90bb6d3,Georg Wilhelm,Wahl,,
51eb169bf1,,"Emmanuel Pinto (1741-1773), Großmeister des Johanniterordens",1681,1773
4a02feb5ac,,"Johann (Joao) V. (1706-1750), König von Portugal",1689,1750
834e373422,Anton Karl Rudolf,Scharff,1845,1903
2956675215,Franz Xaver,Pawlik,1865,1906
b7800739ca,,Philippicus (Bardanes) (711-713),,713
3e3a5c9d54,,Ludwig von Stolberg-Königstein-Rochefort-Wertheim (1556-1574),1505,1574
76ed927186,,"Maximilian Karl (1672-1718), Graf, seit 1711 Fürst zu Löwenstein-Wertheim-Rochefort",1656,1718
226734bc3c,,"Wolfgang Ernst (1611-1636), Graf von Löwenstein-Wertheim",1579,1636
3897651556,,"Johann Dietrich (1611-1644), Graf von Löwenstein-Wertheim",1585,1644
b74c82f12b,Johann Eberhard Volkmar,Claus,,
65c71349ff,,"Christoph Ludwig II. (1739-1761), Graf von Stolberg-Stolberg",1703,1761
dfbd609aaf,,"Friedrich Botho (1739-1768), Graf  von Stolberg-Roßla",1714,1768
ac6a2ccd62,,Philon Dam...,,
2e8e30318f,,Klaudius Dionysios,,
f1364b4b31,Hermann,Ligeza,,
07a545d5df,Jakob,Jakobson,,
64a129eaf8,,"Sigismund I. (1506-1548), König von Polen und als Sigismund II. Großherzog von Litauen",1467,1548
27a7805aad,Spitek,Tarnowski,,
dc9c90c142,Johann Georg,Goedecke,,
2926bdfaa7,Martin Heinrich,Omeis,1650,1703
10a4504b69,,"Boleslav Chrobry (992-1025), Herzog von Polen, 1025 König, 1003-1004 als B. IV. Herzog von Böhmen",965,1025
b57f5c8f4b,,"Christian Friedrich (1632-1666), Graf von Mansfeld",1615,1666
a82d7d4426,Johann Martin,Förster,,
d05b4a904f,,"Christian Ernst (1655-1712), Markgraf von Ansbach-Bayreuth",1644,1712
d5a5d53337,,"Sophie Luise von Württemberg (1671-1702), Markgräfin von Ansbach-Bayreuth",1642,1702
1552ec0ac6,,"Karl Theodor (1742-1799), seit 1742 als Karl IV. Pfalzgraf bei Rhein und Kurfürst, seit 1777 als Karl II. Kurfürst von Bayern",1724,1799
1bfec3e312,Georg Christoph,Wächter,1729,
b4b8332fa5,,"Franz Josias (1745-1764), Herzog von Sachsen-Coburg-Saalfeld",1697,1764
bc20d1edd2,,"Sophia von Brandenburg (1586-1601), Kurfürstin von Sachsen",1568,1622
16ceb19dfd,,"Amalie Friederike, Erbprinzessin von Hessen-Darmstadt",1754,1832
cf88ba4063,Johann Georg,Wörschler,,
6bf84eeabb,,"Karl Friedrich (1738-1811), bis 1771 Markgraf von Baden-Durlach, dann von Baden, seit 1806 Großherzog von Baden, 1803-1806 Kurfürst",1728,1811
36cc51fc06,,"Hauter, Johann",,
d485d22fc7,Johann Lorenz,Ruckdeschel,,
d962c86087,,"Georg Friedrich Karl (1726-1735), Markgraf von Brandenburg-Bayreuth",1688,1735
8f8979eadb,,"Friedrich I. (1797-1816), als Friedrich II. Herzog von Württemberg, 1803-1806 Kurfürst, ab 1806 als Friedrich I. König von Württemberg",1754,1816
42bc304c18,Johann Ludwig,Wagner,,
30ef898653,Johann Anton,Schröder,,
8460f4ff52,,"Ludwig (1818-1830), Großherzog von Baden",1763,1830
819576755e,,"Maximilian II. Emanuel (1679-1726), Kurfürst von Bayern",1662,1726
3f11199fe5,,"Paul Friedrich (1837-1842), Großherzog von Mecklenburg",1800,1842
b285bce695,,"Adolf Friedrich V. (1904-1914), Großherzog von Mecklenburg-Strelitz",,1914
d542009f66,Franz Karl,Bucheli,,
f49b6af133,,"Brupacher, Johann",,
47f9e74135,,Herodes I.,-73,-4
709e21a3ac,Sebastian,Steinmüller,,
d52d1e337b,,"Alexander I. (1879-1886), Fürst von Bulgarien",1857,1893
6324a17afc,Daniela,Longo,,
1bd3da7a65,,"Benedikt XVI. (2005-2013), Papst",1927,
48c588c2b0,Luciana de,Simoni,,
f2ee5a8124,Ettore Lorenzo,Frapiccini,,
05c993c12a,Maria Carmela,Colaneri,,
13e561fd95,Maria Angela,Cassol,,
b467d4c4b2,Johann Georg,Schomburg,,
6c31d41944,Paul Heinrich,Gödecke,,
502c62f516,,"Mieszko I. (969-992), Herzog von Polen",,992
94b409eca6,Giuseppe Renato,Imperiali,,
4b6a9b47e9,Carlo,Bichi,,
7af3036513,,Historos,,
93bfb47fb4,,Molossos,,
93ae0c164f,,Nikandros,,
ddd8dea5bf,,Euphro...,,
0a0fdc9ffb,,Neuantos,,
a7a662e82f,,Kephalion,,
04263af939,,Aulus Furios,,
365c93ff16,,Manius Cordius Rufus,,
c90b440f86,,Gaius Considius Paetus,,
75fc501dbd,,Archelaos I.,,-399
f4f0ea0747,,"Ludwig (1568/78-1593), Herzog von Württemberg",1554,1593
0f6984fcf6,Kaspar,Distler,,
4dc3e10783,,"Friedrich I. (1593-1608), Herzog von Württemberg",1557,1608
00d1224ab9,,"Johann Friedrich (1608-1628), Herzog von Württemberg",1582,1628
35574f0c65,,"Ludwig Friedrich (1617-1631), Herzog von Württemberg-Mömpelgard, seit 1628 Administrator",1586,1631
e8ea95b99c,,"Hermann I. von Winzenburg (1109-1122), Graf von Reinhausen-Winzenburg, seit 1111 Landgraf von Thüringen",,
f21fe676ab,,Dietrich III. von Katlenburg (1088-1106),,1106
1a53cb4ec4,,"Friedrich I. (1100-1131), Erzbischof von Köln",,1131
25a01d412a,Ian,Rank-Broadley,1952,
63653cc299,Matthew,Dent,1981,
b93471aa6c,Bruce,Rushin,,
5a869c1a76,,"Othbert (1092-1119), Bischof von Lüttich",,1119
b24f824642,,"Lupold (1051-1059), Erzbischof von Mainz",,1059
3156126212,,"Ruthard (1088-1109), Erzbischof von Mainz",,1109
f4728a010c,,"Adalbert I. (1111-1137), Erzbischof",,1137
b69d419f1d,Lembit,Löhmus,,
b74398f58c,,"Arnold I. (1044-1065), Bischof von Worms",,
9bda47f04b,,"Dietrich (1070-1115), Herzog von Oberlothringen",,1115
16dd3da674,,"Eppo (1090-1105), Gegenbischof",,
e8ff61444d,,Silanos,,
3ab9bba270,,Straton,,
78fca5104e,,Lucius Clodius Macer,,68
bcf8977487,,Kyniskos,,
067d80d974,Jakob Jakobson,van Emden,,
f950d7031f,Nikolaus,Danillowicz,,1624
4b076f0d02,Magnus Gustavus,Arbien,,
19f612cfa8,Augustus,Saint-Gaudens,1848,1907
55207a62b3,Henri,Patey,1855,1930
eab087d2e8,G.,Romagnoli,,
04b9e6c8fb,Ahmet,"Zogu, 1925-1928 Präsident, 1929-1939 als Zogu I. König von Albanien",1895,1961
1ce9de790e,Juan Manuel Ortiz de,Rosas,1793,1877
681ae5b808,,"Mehmed V. (1909-1918), Sultan",1844,1918
8c0aac7665,,"Alofius de Vignacourt (1601-1622), Großmeister des Johanniterordens",1547,1622
db8d993469,,"Yoshihito (1912-1926), Ära Taisho, Kaiser von Japan",1879,1926
1a207608b3,,"Sigismund Rakoczi (1607-1608), Fürst von Siebenbürgen",1544,1608
c7a1794fc0,,"Michael Apafi (1661-1690), Fürst von Siebenbürgen",1632,1690
1324715eb2,,"Gabriel Bethlen (1613-1629), Fürst von Siebenbürgen",,1629
ac6f2958e8,,"Georg Rakoczi I. (1630-1648), Fürst von Siebenbürgen",,1648
594133d985,,Simo...,,
0aca5cd6d8,,"Wissel, Otto Herman",,
e5d97c91e8,,"Steinbrück, Johann Julius",,
316c15def6,,Schwanefelder,,
792fb148a3,,"Ludwig von Erlichshausen (1450-1467), Hochmeister des Deutschen Ordens",,1467
9ae11e786a,Joseph F.,Menna,,
dc29656c7e,Don,Everhart,1949,
6c7a497506,George,Washington,1732,1799
7bbc814c24,Charles L.,Vickers,,
d8f818806f,John,Adams,1745,1826
b9ec42a139,Thomas,Jefferson,1743,1826
ce097295f7,James,Madison,1751,1836
6e65f89d0f,James,Monroe,1758,1831
d35ecc61e4,John Quincy,Adams,1767,1848
ed97323a2d,Jim,Licaretz,,
fb24323180,Andrew,Jackson,1767,1845
2911417834,Phebe,Hemphill,,
2bec7118b4,Martin van,Buren,1782,1862
cbf70c048b,William Henry,Harrison,1773,1841
7c827f76fb,John,Tyler,1790,1862
2861d80c60,James K.,Polk,1795,1849
4a1160ebd0,Zachary,Taylor,1784,1850
a7e84fc6aa,Millard,Fillmore,1800,1874
f31b4ae7e2,Franklin,Pierce,1804,1869
7d1f07facc,James,Buchanan,1791,1868
2f7cfa603d,Abraham,Lincoln,1809,1865
dd906d47f6,,"Anshelm (1088-1101), Abt von Lorsch",,
4e6a6999db,,Quintus Oppius,,
bb9655874b,,Seleukos IV. Philopator,,-175
f48084184e,,Lefwine,,
ebf1652804,Mary,Gillick,,
24906366ca,William,Gardner,,
26f9065559,Edgar,Fuller,,
6ceba4c273,Cecil,Thomas,,
e9824c09e3,Urszula,Walerzak,,
920375dfc3,Ewa,Tyc-Karpińska,,
d82cf58927,Andrzej,Nowakowski,,
94781ba68d,Dominika,Karpińska-Kopiec,,
1705bc4e95,Robert,Kotowicz,,
6a872fc3dc,,"Siudmak, Wojciech",,
b70fb63647,Grzegorz,Pfeifer,,
c1b1097101,Jerzy,Popiełuszko,1947,1984
389cec26ee,Ewa,Olszewska-Borys,,
296f737331,Roussanka,Nowakowska,,
c2e00db5f5,,"Philipp Julius (1603-1625), Herzog von Pommern-Wolgast",1584,1625
f5adf3cadd,Caspar,Rotermund,,
ba003de0b6,Jakob,Stücke,,
fbfb26a7b8,Erich,Jäger,,
b24ea56534,Daniel,Lesse,,
5049725bdd,Heinrich,Wolf,,
156cf779b6,Marsilius,Philipsen,,
9f2ae9abc4,Philipp,Klüwer,,
87908484f8,,"Albrecht von Brandenburg-Ansbach (1510-1568), 1510-1525 Hochmeister des Deutschen Ordens, seit 1525 Herzog von Preußen",1490,1568
8b85fe8751,,"Joachim Friedrich (1586-1602), Herzog von Brieg, seit 1596 auch von Liegnitz",1550,1602
600fc095fd,Christoph,Tuchmann,,
3ec2279400,Friedrich,Schönau,,
57448901d2,Christoph,Hedwiger,,
5af229388c,,"Heinrich Wenzel (1617-1639), Herzog von Bernstadt",1592,1639
41a7d555f4,,"Karl Friedrich I. (1617-1647), Herzog von Oels, seit 1639 auch Herzog von Bernstadt",1593,1647
ec57626e20,Burkhart,Hase,,
46d4149ea2,Hans,Tuchmann,,
52b020129c,,"Andreas Jerin (1585-1596), Fürst zu Neiße, Bischof von Breslau",1540,1596
3ccc8cd51c,Valentin,Janus,,
498c950de6,,"Karl (1608-1624), Erzherzog von Österreich, Bischof von Breslau, seit 1613 auch von Brixen, seit 1619 Hochmeister des Deutschen Ordens",1590,1624
3c87db2ae6,,"Karl Ferdinand (1625-1655), Prinz von Polen, Bischof von Breslau, Herzog von Oppeln",1613,1655
dccf632365,,"Johann Georg (1606-1621), Herzog von Jägerndorf",1577,1624
32a4d1d448,Johann David,Biller,,
113e6d3935,Gottfried,Ehrlich,,
65a2136559,,Paulus Caninius Agrippa,,
3b1932e8a6,,Lucius Castricius Regulus,,
ede3d16c51,,Gaius Vibius Pansa,,
70dcf1d8d1,,Lucius Livineius Regulus (1),,
b57176a7da,,David IV. (1089-1125),,1125
99c2537fc1,,"Alexander VI. (1492-1503), Papst",,1503
18c1f34951,,Publius Vergilius Maro,-70,-19
fdc24745ca,,"Friedrich (Frederico) II. Gonzaga (1519-1540), Markgraf, ab 1530 Herzog von Mantua",1500,1540
3eda7cd664,Heinrich,Depser (Deper),,1612
027a68d49e,,"Heinrich Julius (1566-1613), Bischof von Halberstadt, ab 1589 Herzog von Braunschweig und Lüneburg, 1582-1585 Bischof von Minden",1564,1613
d442d323fe,Heinrich,Oeckeler,,1618
81bf70a289,Hans,Laffer(d)s,,1625
a708a5fec9,Henning,Schlüter,,1672
d3c5d4e237,Lippold,Weber,,
8a0c70653f,,"Friedrich (1636-1648), Herzog von Braunschweig und Lüneburg",1574,1648
6e46af9fd1,,Nonnos,,
52c1b43684,,"Christian (1611-1633), Herzog von Braunschweig und Lüneburg, 1599-1625 Administrator des Bistums Minden",1566,1633
f55d13f470,,"Georg (1636-1641), Herzog von Braunschweig und Lüneburg",1582,1641
3628aefd4a,,"Christian Ludwig (1641-1665), Herzog von Braunschweig und Lüneburg",1622,1665
a21c1a39b4,,"Georg Wilhelm (1648-1705), Herzog von Braunschweig und Lüneburg",1624,1705
4f522197f5,,"Ernst August (1679-1698), Herzog von Braunschweig und Lüneburg, seit 1692 Kurfürst, Bischof von Osnabrück seit 1662",1629,1698
40009231f2,,"Johann Friedrich (1665-1679), Herzog von Braunschweig-Lüneburg",1625,1679
8ba43e4aa6,Paul Stafford Benjamin,Wright,,
b8b67cd4d1,John,Bergdahl,,
b6ba03c14d,Gordon,Summers,,
30e0fa4419,Florence,Nightingale,1820,1910
55a5ea0490,Suzie,Zamit,,
09a208d72b,Charles,Darwin,1809,1882
9761903004,Robert,Burns,1759,1796
a6522ef30b,Thomas T.,Docherty,,
ca159f7c1a,David,Gentleman,,
415168bb19,Yvonne,Holton,,
e4e8e39c3a,Robert,Evans,,
8ededc5cc3,Rod,Kelly,,
c382f5803d,Isambard Kingdom,Brunel,1806,1859
f47bc49e6f,Bob,Elderton,,
56f3a26e27,Peter,Forster,,
e74bf516c2,Robert,Lowe,,
4cc7d0a6e4,John,Mills,,
15bab41950,Matthew,Bonaccorsi,,
90655d1b67,Ron,Dutton,,
3026bd097e,Raphael David,Maklouf,,
42f67eaace,Michael,Rizzello,,
40e8d56406,,"Durbin, Leslie",,
8e6e20e4c3,John,Lobban,,
21548f5d16,Norman,Sillman,,
b95d7ee10c,,Alexandros II. Zabinas,,-122
bf72d0196a,Titus Livius,Boratini,1617,1682
cedd0d74f7,Hieronymus Krispin,Kirszenstein,,
51b8e6c090,,Hekat...,,
ea908b0fce,,"Manuel I. (1238-1263), Kaiser von Trapezunt",1218,1263
561ed43ec3,,"Johannes VII. (1390, 1399-1403)",1370,1408
