id,title,date_earliest,date_latest,thumb_vs,production_country,production_region,production_minting_place,x,y,width,height
06526,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6698/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1576,880,39,40
06527,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6699/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1615,880,41,40
06528,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6700/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1656,880,39,40
06529,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6702/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1695,880,35,40
06530,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6701/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1730,880,38,40
06531,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6703/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1768,880,43,40
06532,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6704/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1811,880,38,40
06533,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6706/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1849,880,41,40
06534,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6708/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1890,880,38,40
06535,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6710/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1928,880,39,40
06536,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6711/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1967,880,39,40
06537,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6712/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,0,920,40,40
06538,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6713/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,40,920,42,40
06539,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6714/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,82,920,40,40
06540,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6715/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,122,920,39,40
06541,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6716/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,161,920,39,40
06542,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6717/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,200,920,40,40
06543,Arcadius,377,408,http://ww2.smb.museum/mk_edit/images/n6/6691/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),240,920,41,40
06544,Arcadius,377,408,http://ww2.smb.museum/mk_edit/images/n6/6718/vs_thumb.jpg,Italien,Italia,Rom,281,920,42,40
06545,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n6/6719/vs_thumb.jpg,Italien,Italia,Rom,323,920,40,40
06546,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n6/6720/vs_thumb.jpg,Italien,Italia,Rom,363,920,40,40
06561,Otacilia Severa,204,249,http://ww2.smb.museum/mk_edit/images/n6/6735/vs_thumb.jpg,Italien,Italia,Rom,403,920,44,40
06563,Katane,-410,-410,http://ww2.smb.museum/mk_edit/images/n6/6737/vs_thumb.jpg,Italien,Sizilien,Katane,447,920,37,40
06564,Katane,-410,-404,http://ww2.smb.museum/mk_edit/images/n6/6738/vs_thumb.jpg,Italien,Sizilien,Katane,484,920,39,40
06565,Alexandria: Iulia Maesa,203,224,http://ww2.smb.museum/mk_edit/images/n6/6739/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,523,920,42,40
06567,Alexandria: Iulia Maesa,203,224,http://ww2.smb.museum/mk_edit/images/n6/6741/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,565,920,40,40
06568,Katane,-410,-410,http://ww2.smb.museum/mk_edit/images/n6/6743/vs_thumb.jpg,Italien,Sizilien,Katane,605,920,38,40
06569,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6745/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,643,920,40,40
06570,Württemberg: Ulrich,1487,1550,http://ww2.smb.museum/mk_edit/images/n6/6746/vs_thumb.jpg,Deutschland,Schwaben,Stuttgart,683,920,40,40
06571,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6744/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,723,920,42,40
06572,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6748/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,765,920,42,40
06573,Württemberg: Ulrich,1487,1550,http://ww2.smb.museum/mk_edit/images/n6/6747/vs_thumb.jpg,Deutschland,Schwaben,Stuttgart,807,920,39,40
06574,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6749/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,846,920,42,40
06575,Naxos,-461,-430,http://ww2.smb.museum/mk_edit/images/n6/6750/vs_thumb.jpg,Italien,Sizilien,Naxos,888,920,38,40
06576,Brandenburg: Joachim I.,1484,1535,http://ww2.smb.museum/mk_edit/images/n6/6751/vs_thumb.jpg,Deutschland,Brandenburg,Berlin,926,920,38,40
06577,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6752/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,964,920,42,40
06578,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6753/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1006,920,41,40
06579,Brandenburg: Joachim I.,1484,1535,http://ww2.smb.museum/mk_edit/images/n6/6754/vs_thumb.jpg,Deutschland,Brandenburg,Brandenburg an der Havel,1047,920,39,40
06580,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6755/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1086,920,41,40
06581,Brandenburg: Joachim I.,1484,1535,http://ww2.smb.museum/mk_edit/images/n6/6756/vs_thumb.jpg,Deutschland,Brandenburg,Frankfurt an der Oder,1127,920,39,40
06582,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6757/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1166,920,41,40
06583,Naxos,-461,-430,http://ww2.smb.museum/mk_edit/images/n6/6758/vs_thumb.jpg,Italien,Sizilien,Naxos,1207,920,41,40
06584,Naxos,-430,-420,http://ww2.smb.museum/mk_edit/images/n6/6759/vs_thumb.jpg,Italien,Sizilien,Naxos,1248,920,43,40
06585,Messana,-488,-461,http://ww2.smb.museum/mk_edit/images/n6/6760/vs_thumb.jpg,Italien,Sizilien,Messana-Messina,1291,920,44,40
06586,Messana,-480,-461,http://ww2.smb.museum/mk_edit/images/n6/6761/vs_thumb.jpg,Italien,Sizilien,Messana-Messina,1335,920,39,40
06587,Messana,-425,-421,http://ww2.smb.museum/mk_edit/images/n6/6762/vs_thumb.jpg,Italien,Sizilien,Messana-Messina,1374,920,39,40
06588,Dänemark: Erich von Pommern,1382,1439,http://ww2.smb.museum/mk_edit/images/n6/6763/vs_thumb.jpg,Schweden,Schonen,Lund,1413,920,40,40
06589,Dänemark: Christoph von Bayern,1418,1448,http://ww2.smb.museum/mk_edit/images/n5/5626/vs_thumb.jpg,Dänemark,,Kopenhagen,1453,920,39,40
06590,Dänemark: Christian I.,1426,1481,http://ww2.smb.museum/mk_edit/images/n5/5624/vs_thumb.jpg,Schweden,,Malmö,1492,920,39,40
06591,Dänemark: Johann,1481,1513,http://ww2.smb.museum/mk_edit/images/n5/5623/vs_thumb.jpg,Dänemark,,Kopenhagen,1531,920,41,40
06592,Dänemark: Johann,1481,1513,http://ww2.smb.museum/mk_edit/images/n6/6764/vs_thumb.jpg,Dänemark,,Kopenhagen?,1572,920,40,40
06593,Schweden: Albrecht von Mecklenburg,1338,1412,http://ww2.smb.museum/mk_edit/images/n6/6765/vs_thumb.jpg,Schweden,,Stockholm,1612,920,40,40
06594,Schweden: Erich von Pommern,1382,1439,http://ww2.smb.museum/mk_edit/images/n6/6766/vs_thumb.jpg,Schweden,,Stockholm,1652,920,39,40
06595,Koinon der Makedonen,-356,-323,http://ww2.smb.museum/mk_edit/images/n6/6767/vs_thumb.jpg,Griechenland,Makedonien,Beroia,1691,920,41,40
06596,Schweden: Sten Sture,1478,1503,http://ww2.smb.museum/mk_edit/images/n6/6768/vs_thumb.jpg,Schweden,,Stockholm,1732,920,39,40
06597,Visby: Stadt,1360,1380,http://ww2.smb.museum/mk_edit/images/n6/6769/vs_thumb.jpg,Schweden,Gotland,Visby,1771,920,40,40
06598,Gotland,1200,1220,http://ww2.smb.museum/mk_edit/images/n6/6770/vs_thumb.jpg,Schweden,,Visby?,1811,920,39,40
06599,Schweden: Albrecht von Mecklenburg,1338,1412,http://ww2.smb.museum/mk_edit/images/n6/6771/vs_thumb.jpg,Schweden,,Söderköping,1850,920,39,40
06600,Norwegen,1170,1205,http://ww2.smb.museum/mk_edit/images/n6/6772/vs_thumb.jpg,Norwegen,,Bergen?,1889,920,39,40
06601,Dorpat: Bistum,1364,1373,http://ww2.smb.museum/mk_edit/images/n6/6773/vs_thumb.jpg,Estland,,Dorpat (Tartu),1928,920,40,40
06602,Norwegen: Eirik Magnusson,1268,1299,http://ww2.smb.museum/mk_edit/images/n6/6775/vs_thumb.jpg,Norwegen,,Bergen?,1968,920,39,40
06604,Kamiros auf Rhodos,-500,-480,http://ww2.smb.museum/mk_edit/images/n6/6777/vs_thumb.jpg,Griechenland,Karische Inseln,Kamiros,0,960,34,40
06605,Livland: Herrenmeister,1350,1390,http://ww2.smb.museum/mk_edit/images/n6/6774/vs_thumb.jpg,Estland,,Reval (Tallinn),34,960,40,40
06606,Riga: Erzbistum,1424,1448,http://ww2.smb.museum/mk_edit/images/n6/6778/vs_thumb.jpg,Lettland,Baltikum,Riga,74,960,39,40
06607,Deutscher Orden,1233,1250,http://ww2.smb.museum/mk_edit/images/n6/6779/vs_thumb.jpg,,,,113,960,39,40
06608,Deutscher Orden,1290,1345,http://ww2.smb.museum/mk_edit/images/n6/6780/vs_thumb.jpg,,,,152,960,39,40
06609,Deutscher Orden: Winrich von Kniprode,1310,1382,http://ww2.smb.museum/mk_edit/images/n6/6781/vs_thumb.jpg,,,,191,960,42,40
06610,Deutscher Orden: Winrich von Kniprode,1310,1382,http://ww2.smb.museum/mk_edit/images/n6/6782/vs_thumb.jpg,,,,233,960,39,40
06611,Deutscher Orden: Winrich von Kniprode,1310,1382,http://ww2.smb.museum/mk_edit/images/n6/6783/vs_thumb.jpg,Polen,Westpreußen,Danzig (Gdańsk)?,272,960,40,40
06612,Danzig: Stadt,1427,1492,http://ww2.smb.museum/mk_edit/images/n6/6784/vs_thumb.jpg,Polen,Westpreußen,Danzig (Gdańsk),312,960,39,40
06613,Elbing: Stadt,1427,1492,http://ww2.smb.museum/mk_edit/images/n6/6785/vs_thumb.jpg,Polen,Westpreußen,Elbing (Elbląg),351,960,39,40
06614,Thorn: Preußische Stände,1427,1492,http://ww2.smb.museum/mk_edit/images/n6/6786/vs_thumb.jpg,Polen,Westpreußen,Thorn (Toruń),390,960,38,40
06615,England: Edward I.,1239,1307,http://ww2.smb.museum/mk_edit/images/n6/6787/vs_thumb.jpg,Großbritannien,England,London,428,960,39,40
06616,England: Edward III.,1312,1377,http://ww2.smb.museum/mk_edit/images/n6/6788/vs_thumb.jpg,Großbritannien,England,London,467,960,40,40
06617,Böhmen: Karl IV.,1316,1378,http://ww2.smb.museum/mk_edit/images/n6/6789/vs_thumb.jpg,Tschechische Republik,Böhmen,Prag,507,960,39,40
06618,Böhmen: Wenzel IV.,1361,1419,http://ww2.smb.museum/mk_edit/images/n6/6790/vs_thumb.jpg,Tschechische Republik,Böhmen,Prag,546,960,40,40
06619,Böhmen: Wenzel IV.,1361,1419,http://ww2.smb.museum/mk_edit/images/n6/6791/vs_thumb.jpg,Deutschland,Oberpfalz,Auerbach?,586,960,39,40
06620,Böhmen: Wladislaw II.,1456,1516,http://ww2.smb.museum/mk_edit/images/n6/6792/vs_thumb.jpg,Tschechische Republik,Böhmen,Prag,625,960,39,40
06621,Ungarn: Ludwig I.,1326,1382,http://ww2.smb.museum/mk_edit/images/n6/6793/vs_thumb.jpg,Ungarn,,Buda (Budapest),664,960,39,40
06622,Ungarn: Maria,1382,1395,http://ww2.smb.museum/mk_edit/images/n6/6794/vs_thumb.jpg,Ungarn,,Budapest?,703,960,38,40
06623,Ungarn: Johann Hunyadi,1446,1456,http://ww2.smb.museum/mk_edit/images/n6/6795/vs_thumb.jpg,Rumänien,Siebenbürgen,Nagybanya (Baia Mare),741,960,40,40
06624,Ungarn: Sigismund,1368,1437,http://ww2.smb.museum/mk_edit/images/n6/6796/vs_thumb.jpg,Rumänien,Siebenbürgen,Nagybanya (Baia Mare),781,960,41,40
06625,Ungarn: Matthias Corvinus,1443,1490,http://ww2.smb.museum/mk_edit/images/n6/6797/vs_thumb.jpg,Rumänien,Siebenbürgen,Nagybanya (Baia Mare),822,960,39,40
06626,England: Edward III.,1312,1377,http://ww2.smb.museum/mk_edit/images/n6/6798/vs_thumb.jpg,Frankreich,,Calais,861,960,40,40
06627,England: Edward III.,1312,1377,http://ww2.smb.museum/mk_edit/images/n6/6799/vs_thumb.jpg,Großbritannien,England,London,901,960,39,40
06628,England: Edward III.,1312,1377,http://ww2.smb.museum/mk_edit/images/n6/6800/vs_thumb.jpg,Großbritannien,England,London,940,960,39,40
06629,England: Edward IV.,1442,1483,http://ww2.smb.museum/mk_edit/images/n6/6801/vs_thumb.jpg,Großbritannien,England,London,979,960,39,40
06630,England: Heinrich VII.,1457,1509,http://ww2.smb.museum/mk_edit/images/n6/6802/vs_thumb.jpg,Großbritannien,England,London,1018,960,39,40
06631,Böhmen: Johann I.,1296,1346,http://ww2.smb.museum/mk_edit/images/n6/6803/vs_thumb.jpg,Tschechische Republik,Böhmen,Prag,1057,960,40,40
06632,Ungarn: Karl Robert,1288,1342,http://ww2.smb.museum/mk_edit/images/n6/6804/vs_thumb.jpg,Ungarn,,Buda (Budapest),1097,960,39,40
06633,Liegnitz und Brieg: Wenzel,1345,1364,http://ww2.smb.museum/mk_edit/images/n6/6805/vs_thumb.jpg,Polen,Schlesien,Liegnitz (Legnica),1136,960,40,40
06634,Ungarn: Ludwig I.,1326,1382,http://ww2.smb.museum/mk_edit/images/n6/6806/vs_thumb.jpg,Ungarn,,Buda (Budapest),1176,960,39,40
06635,Chersonesos,-350,-300,http://ww2.smb.museum/mk_edit/images/n6/6808/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1215,960,39,40
06636,Chersonesos,-320,-280,http://ww2.smb.museum/mk_edit/images/n6/6812/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1254,960,39,40
06637,Chersonesos,-320,-280,http://ww2.smb.museum/mk_edit/images/n6/6813/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1293,960,39,40
06638,Chersonesos,-320,-280,http://ww2.smb.museum/mk_edit/images/n6/6815/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1332,960,36,40
06639,Chersonesos,-320,-280,http://ww2.smb.museum/mk_edit/images/n6/6816/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1368,960,42,40
06640,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6817/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1410,960,42,40
06641,Chersonesos,-320,-280,http://ww2.smb.museum/mk_edit/images/n6/6818/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1452,960,43,40
06642,Alexandria: Severus Alexander,203,222,http://ww2.smb.museum/mk_edit/images/n5/5207/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1495,960,42,40
06643,Chersonesos,-320,-280,http://ww2.smb.museum/mk_edit/images/n6/6821/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1537,960,39,40
06644,Chersonesos,-320,-280,http://ww2.smb.museum/mk_edit/images/n6/6819/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1576,960,39,40
06645,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6810/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1615,960,37,40
06646,Chersonesos,-320,-280,http://ww2.smb.museum/mk_edit/images/n6/6688/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1652,960,40,40
06647,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6822/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1692,960,40,40
06648,Chersonesos,-250,-200,http://ww2.smb.museum/mk_edit/images/n6/6823/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1732,960,39,40
06649,Chersonesos,-250,-200,http://ww2.smb.museum/mk_edit/images/n6/6824/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1771,960,41,40
06650,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6809/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1812,960,43,40
06651,Chersonesos,-250,-200,http://ww2.smb.museum/mk_edit/images/n6/6825/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1855,960,39,40
06652,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6807/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1894,960,42,40
06653,Chersonesos,-250,-200,http://ww2.smb.museum/mk_edit/images/n6/6826/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,1936,960,40,40
06654,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6827/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,0,1000,40,40
06655,Chersonesos,-250,-200,http://ww2.smb.museum/mk_edit/images/n6/6828/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,40,1000,37,40
06656,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6811/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,77,1000,43,40
06657,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6829/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,120,1000,40,40
06658,Chersonesos,-250,-200,http://ww2.smb.museum/mk_edit/images/n6/6830/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos,160,1000,40,40
06659,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n5/5123/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,200,1000,42,40
06660,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6831/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,242,1000,40,40
06661,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6832/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,282,1000,41,40
06662,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6833/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,323,1000,39,40
06663,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6834/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,362,1000,41,40
06664,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6835/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,403,1000,42,40
06665,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6836/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,445,1000,41,40
06666,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6837/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,486,1000,40,40
06667,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6838/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,526,1000,41,40
06668,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6839/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,567,1000,41,40
06669,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6840/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,608,1000,40,40
06670,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6842/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,648,1000,39,40
06671,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6843/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,687,1000,40,40
06672,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6844/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,727,1000,43,40
06673,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6845/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,770,1000,39,40
06674,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6846/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,809,1000,41,40
06675,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6847/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,850,1000,43,40
06676,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6848/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,893,1000,42,40
06677,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6849/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,935,1000,42,40
06678,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6850/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,977,1000,41,40
06679,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6851/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1018,1000,39,40
06680,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6852/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1057,1000,41,40
06681,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6853/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1098,1000,42,40
06682,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6854/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1140,1000,44,40
06683,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6855/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1184,1000,41,40
06684,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6856/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1225,1000,43,40
06685,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n5/5539/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1268,1000,42,40
06686,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6857/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1310,1000,43,40
06687,Brandenburg: Münzbezirk Berlin,1369,1374,http://ww2.smb.museum/mk_edit/images/n6/6858/vs_thumb.jpg,Deutschland,Brandenburg,Berlin,1353,1000,40,40
06688,Brandenburg: Friedrich I.,1371,1440,http://ww2.smb.museum/mk_edit/images/n6/6859/vs_thumb.jpg,Deutschland,Brandenburg,Prenzlau,1393,1000,40,40
06689,Brandenburg: Markgrafschaft,1413,1471,http://ww2.smb.museum/mk_edit/images/n6/6860/vs_thumb.jpg,Deutschland,Brandenburg,Prenzlau,1433,1000,41,40
06690,Brandenburg: Friedrich II.,1413,1471,http://ww2.smb.museum/mk_edit/images/n6/6861/vs_thumb.jpg,Deutschland,Brandenburg,Brandenburg an der Havel,1474,1000,39,40
06691,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6862/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1513,1000,42,40
06692,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6863/vs_thumb.jpg,Italien,Italia,Rom,1555,1000,41,40
06693,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6864/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1596,1000,44,40
06694,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6865/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1640,1000,39,40
06695,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6866/vs_thumb.jpg,Italien,Italia,Rom,1679,1000,40,40
06696,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6867/vs_thumb.jpg,Italien,Italia,Rom,1719,1000,44,40
06697,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6841/vs_thumb.jpg,Italien,Italia,Rom,1763,1000,40,40
06698,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6868/vs_thumb.jpg,Ägypten,Ägypten,Alexandria,1803,1000,43,40
