id,title,subdivision,diameter,weight,date_earliest,date_latest,production_country,production_region,production_minting_place,production_material,finding_country,x,y,width
02760,Karolinger: Ludwig der Fromme,Frühmittelalter,18,1.77,814,819,Germany,Rheinland,Aachen?,Silver,,120,240,40
02761,Karolinger: Ludwig der Fromme,Frühmittelalter,20,1.67,814,819,Italy,Lombardei,Mailand,Silver,,160,240,40
02762,Athen,"Griechen, Römische Kaiserzeit",21,6.50,264,267,Greece,Attika,Athen,Bronze,,200,240,41
02763,Athen,"Griechen, Römische Kaiserzeit",12,1.46,120,175,Greece,Attika,Athen,Bronze,,241,240,40
02764,Athen,"Griechen, Römische Kaiserzeit",12,2.32,120,175,Greece,Attika,Athen,Bronze,,281,240,41
02765,Parther: Artabanos I.,"Griechen, Hellenismus",20,3.43,-127,-124,Iran,Medien,Ekbatana?,Silver,,322,240,44
02766,Parther: Mithradates II.,"Griechen, Hellenismus",31,14.70,-123,-88,Iraq,Babylonien,Seleukia am Tigris,Silver,,366,240,43
02767,Athen,"Griechen, Römische Kaiserzeit",12,1.67,120,175,Greece,Attika,Athen,Bronze,,409,240,39
02768,Parther: Mithradates II.,"Griechen, Hellenismus",21,4.38,-123,-88,Iran,Medien,Ekbatana?,Silver,,448,240,41
02769,Epidauros,"Griechen, Hellenismus",20,4.18,-323,-260,Greece,Argolis,Epidauros,Silver,,489,240,41
02770,Parther: Mithradates II.,"Griechen, Hellenismus",19,4.20,-123,-88,Iran,Medien,Ekbatana?,Silver,,530,240,41
02771,Parther: Orodes I.,"Griechen, Hellenismus",20,3.94,-90,-77,Iran,Medien,Ekbatana?,Silver,,571,240,38
02772,Parther: Phraates III.,"Griechen, Hellenismus",30,15.48,-70,-57,Iraq,Babylonien,Seleukia am Tigris?,Silver,,609,240,41
02773,Parther: Phraates III.,"Griechen, Hellenismus",20,3.98,-70,-57,Iran,Medien,Ekbatana,Silver,,650,240,44
02774,Parther: Orodes II.,"Griechen, Hellenismus",30,15.77,-57,-38,Iraq,Babylonien,Seleukia am Tigris,Silver,,694,240,39
02776,Parther: Phraates IV.,"Griechen, Römische Kaiserzeit",30,12.14,-26,-25,Iraq,Babylonien,Seleukia am Tigris,Silver,,733,240,42
02777,Parther: Phraatakes,"Griechen, Römische Kaiserzeit",21,3.73,-2,4,Iran,Medien,Ekbatana,Silver,,775,240,43
02778,Parther: Phraatakes und Musa,"Griechen, Römische Kaiserzeit",19,3.74,-2,4,Iran,Medien,Ekbatana?,Silver,,818,240,41
02779,Parther: Artabanos II.,"Griechen, Römische Kaiserzeit",28,13.65,27,27,Iraq,Babylonien,Seleukia am Tigris,Silver,,859,240,41
02780,Parther: Vardanes I.,"Griechen, Römische Kaiserzeit",27,13.10,43,43,Iraq,Babylonien,Seleukia am Tigris,Silver,,900,240,42
02781,Parther: Gotarzes II.,"Griechen, Römische Kaiserzeit",28,14.05,47,48,Iraq,Babylonien,Seleukia am Tigris,Silver,Iraq,942,240,42
02782,Parther: Gotarzes II.,"Griechen, Römische Kaiserzeit",27,14.23,47,47,Iraq,Babylonien,Seleukia am Tigris,Silver,Iraq,984,240,41
02783,Parther: Vonones II.,"Griechen, Römische Kaiserzeit",21,3.67,51,51,Iran,Medien,Ekbatana?,Silver,,1025,240,46
02784,Parther: Vardanes II.,"Griechen, Römische Kaiserzeit",27,13.74,55,56,Iraq,Babylonien,Seleukia am Tigris,Silver,,1071,240,41
02785,Karolinger: Ludwig der Fromme,Frühmittelalter,19,1.76,814,819,Netherlands,Utrecht,Dorestad (Wijk bij Duurstede),Silver,,1112,240,39
02786,Parther: Artabanos III.,"Griechen, Römische Kaiserzeit",27,13.33,80,81,Iraq,Babylonien,Seleukia am Tigris,Silver,,1151,240,41
02787,Karolinger: Ludwig der Fromme,Frühmittelalter,19,1.69,814,819,France,Deux-Sèvres,Melle (Metullo),Silver,,1192,240,38
02788,Karolinger: Ludwig der Fromme,Frühmittelalter,19,1.67,814,819,France,Bouches-du-Rhône,Arles,Silver,Netherlands,1230,240,40
02789,Parther: Pakoros II.,"Griechen, Römische Kaiserzeit",21,3.62,80,83,Iran,Medien,Ekbatana,Silver,,1270,240,42
02790,Karolinger: Ludwig der Fromme,Frühmittelalter,20,1.66,814,819,France,Haute-Garonne,Toulouse,Silver,,1312,240,39
02791,Parther: Vologases III.,"Griechen, Römische Kaiserzeit",26,10.71,123,124,Iraq,Babylonien,Seleukia am Tigris,Silver,,1351,240,43
02792,Karolinger: Ludwig der Fromme,Frühmittelalter,20,1.79,814,822,Germany,Rheinland,Aachen?,Silver,,1394,240,40
02793,Parther: Parthamaspates,"Griechen, Römische Kaiserzeit",21,3.81,116,116,Iran,Medien,Ekbatana?,Silver,,1434,240,46
02794,Karolinger: Ludwig der Fromme,Frühmittelalter,20,1.85,814,822,France,Île-de-France,Paris,Silver,,1480,240,40
02795,Parther: Osroes I.,"Griechen, Römische Kaiserzeit",22,3.70,109,129,Iran,Medien,Ekbatana?,Silver,,1520,240,39
02796,Parther: Vologases IV.,"Griechen, Römische Kaiserzeit",27,14.10,152,153,Iraq,Babylonien,Seleukia am Tigris,Silver,,1559,240,39
02797,Karolinger: Ludwig der Fromme,Frühmittelalter,20,1.80,814,840,France,Marne,Reims,Silver,,1598,240,40
02798,Parther: Vologases V.,"Griechen, Römische Kaiserzeit",18,3.58,191,208,Iran,Medien,Ekbatana?,Silver,,1638,240,41
02799,Parther: Vologases VI.,"Griechen, Römische Kaiserzeit",20,3.61,208,228,Iran,Medien,Ekbatana?,Silver,,1679,240,41
02800,Parther: Artabanos IV.,"Griechen, Römische Kaiserzeit",19,3.43,216,224,Iran,Medien,Ekbatana?,Silver,,1720,240,40
02801,Karolinger: Ludwig der Fromme,Frühmittelalter,20,1.22,814,822,Germany,,Trier,Silver,,1760,240,39
02804,Römische Republik,Römische Republik,32,29.35,-169,-158,Italy,Italia,Rom,Bronze,,1799,240,39
02805,Römische Republik,Römische Republik,16,3.36,-209,-208,Italy,Italia,Rom,Gold,,1838,240,40
02806,Diocletianus,Römische Spätantike,20,4.50,284,284,Turkey,Oriens,Antiochia (Antakya),Gold,,1878,240,39
02807,Diocletianus,Römische Spätantike,20,5.36,290,290,Turkey,Oriens,Antiochia (Antakya),Gold,,1917,240,42
02808,Domitianus,"Griechen, Römische Kaiserzeit",27,11.24,82,82,Italy,Italia,Rom,Silver,,1959,240,41
02809,Karolinger: Ludwig der Fromme,Frühmittelalter,20,1.55,814,822,Spain,Katalonien,Barcelona,Silver,,2000,240,39
02810,Röm. Republik: C. Titinius,Römische Republik,19,3.69,-141,-141,Italy,Italia,Rom,Silver,,0,280,40
02811,Laelianus,Römische Kaiserzeit,20,3.16,269,269,Germany,Germania,Mainz?,Silver,,40,280,39
02812,Gratianus,Römische Spätantike,25,5.34,375,378,Germany,Gallia,Trier,Silver,,79,280,39
02813,Constans,Römische Spätantike,24,4.54,340,350,Greece,Makedonien,Thessaloniki,Silver,,118,280,41
02814,Karolinger: Ludwig der Fromme,Frühmittelalter,21,1.71,814,822,Italy,Venetien,Venedig,Silver,,159,280,40
02815,Karolinger: Ludwig der Fromme,Frühmittelalter,21,1.75,822,840,Netherlands,Utrecht,Dorestad (Wijk bij Duurstede),Silver,,199,280,39
02817,Karolinger: Ludwig der Fromme,Frühmittelalter,21,1.61,814,840,France,Landes,Dax,Silver,,238,280,39
02818,Römische Republik,Römische Republik,15,2.11,-211,-210,Italy,Italia,Rom,Silver,,277,280,40
02820,Karolinger: Ludwig der Fromme,Frühmittelalter,15,0.78,814,840,France,Pas-de-Calais,Quentovic,Silver,,317,280,39
02821,Römische Republik,Römische Republik,12,0.99,-211,-210,Italy,Italia,Rom,Silver,,356,280,42
02822,Karolinger: Ludwig der Fromme,Frühmittelalter,15,0.73,822,840,France,Loiret,Orléans,Silver,,398,280,40
02823,Galba,Römische Kaiserzeit,37,26.42,68,68,Italy,Italia,Rom,Bronze,,438,280,39
02824,Karolinger: Ludwig der Fromme,Frühmittelalter,20,4.41,814,840,Germany,Rheinland,Aachen,Gold,,477,280,39
02825,Constans,Römische Spätantike,20,3.35,347,348,Germany,Gallia,Trier,Silver,,516,280,41
02826,Valens,Römische Spätantike,21,4.46,367,375,Germany,Gallia,Trier,Gold,,557,280,39
02827,Karolinger: Ludwig der Fromme,Frühmittelalter,21,4.14,814,840,Netherlands,Utrecht,Dorestad (Wijk bij Duurstede),Gold,,596,280,38
02829,Römische Republik,Römische Republik,18,3.07,-211,-208,Italy,Italia,,Silver,,634,280,39
02830,Karolinger: Lothar I.,Frühmittelalter,20,1.37,840,855,,,,Silver,,673,280,40
02831,Karolinger: Lothar I.,Frühmittelalter,20,1.37,840,855,,,,Silver,,713,280,39
02834,Karolinger: Lothar II.,Frühmittelalter,21,1.73,855,869,France,Moselle,Metz,Silver,,752,280,40
02835,Karolinger: Ludwig der Deutsche,Frühmittelalter,20,1.57,840,876,Germany,,,Silver,,792,280,39
02836,Karolinger: Ludwig der Deutsche,Frühmittelalter,19,1.62,840,876,Germany,Rheinland,Mainz,Silver,,831,280,40
02839,Karolinger: Arnulf von Kärnten,Frühmittelalter,21,1.43,887,899,Germany,Bayern,Regensburg,Silver,Austria,871,280,38
02840,Berytos,"Griechen, Römische Kaiserzeit",29,19.15,218,222,Lebanon,Phönizien,Berytos (Beirut),Bronze,,909,280,41
02841,Sidon,"Griechen, Römische Kaiserzeit",29,15.28,218,222,Lebanon,Phönizien,Sidon (Saida),Bronze,,950,280,40
02842,Tyros,"Griechen, Römische Kaiserzeit",31,22.97,238,244,Lebanon,Phönizien,Tyros (Sur),Bronze,,990,280,41
02843,Tyros,"Griechen, Römische Kaiserzeit",26,11.37,218,222,Lebanon,Phönizien,Tyros (Sur),Bronze,,1031,280,40
02844,Aelia Capitolina,"Griechen, Römische Kaiserzeit",26,16.85,130,138,Israel,Iudaea,Jerusalem,Bronze,,1071,280,39
02845,Epidauros,"Griechen, Hellenismus",16,3.89,-300,-250,Greece,Argolis,Epidauros,Bronze,,1110,280,41
02846,Epidauros,"Griechen, Hellenismus",17,4.93,-300,-250,Greece,Argolis,Epidauros,Bronze,,1151,280,38
02847,Epidauros,"Griechen, Hellenismus",15,3.39,-300,-250,Greece,Argolis,Epidauros,Bronze,,1189,280,43
02848,Epidauros,"Griechen, Hellenismus",14,1.92,-300,-250,Greece,Argolis,Epidauros,Bronze,,1232,280,43
02849,Epidauros,"Griechen, Hellenismus",15,3.49,-300,-250,Greece,Argolis,Epidauros,Bronze,,1275,280,38
02851,Epidauros,"Griechen, Hellenismus",18,6.75,-146,-30,Greece,Argolis,Epidauros,Bronze,,1313,280,44
02852,Epidauros,"Griechen, Hellenismus",22,7.55,-146,-30,Greece,Argolis,Epidauros,Bronze,,1357,280,39
02853,Epidauros,"Griechen, Römische Kaiserzeit",22,9.33,138,161,Greece,Argolis,Epidauros,Bronze,,1396,280,40
02854,Epidauros,"Griechen, Römische Kaiserzeit",24,7.72,138,161,Greece,Argolis,Epidauros,Bronze,,1436,280,38
02855,Epidauros,"Griechen, Römische Kaiserzeit",21,8.50,138,161,Greece,Argolis,Epidauros,Bronze,,1474,280,38
02856,Epidauros,"Griechen, Römische Kaiserzeit",24,9.54,138,161,Greece,Argolis,Epidauros,Bronze,,1512,280,42
02857,Pantikapaion,"Griechen, Archaik und Klassik",13,1.31,-437,-380,Ukraine,Taurische Chersonesos,Pantikapaion,Silver,,1554,280,39
02858,Pantikapaion,"Griechen, Archaik und Klassik",14,1.57,-437,-380,Ukraine,Taurische Chersonesos,Pantikapaion,Silver,,1593,280,43
02859,Pantikapaion,"Griechen, Archaik und Klassik",13,1.41,-437,-380,Ukraine,Taurische Chersonesos,Pantikapaion,Silver,,1636,280,35
02860,Pantikapaion,"Griechen, Archaik und Klassik",12-15,1.48,-437,-380,Ukraine,Taurische Chersonesos,Pantikapaion,Silver,,1671,280,35
02861,Pantikapaion,"Griechen, Archaik und Klassik",9,0.74,-380,-303,Ukraine,Taurische Chersonesos,Pantikapaion,Silver,,1706,280,39
02862,Pantikapaion,"Griechen, Archaik und Klassik",7,0.27,-437,-380,Ukraine,Taurische Chersonesos,Pantikapaion,Silver,,1745,280,38
02864,Karolinger: Ludwig das Kind,Frühmittelalter,20,1.82,899,911,Germany,Rheinland,Köln,Silver,,1783,280,39
02865,Karolinger: Lothar I.,Frühmittelalter,22,1.77,840,855,Italy,Lombardei,Ticinum-Pavia,Silver,,1822,280,39
02868,Karolinger: Pippin II. von Aquitanien,Frühmittelalter,20,1.56,840,852,France,,Bourges,Silver,,1861,280,38
02870,Kyzikos,"Griechen, Archaik und Klassik",20x16,15.99,-475,-410,Turkey,Mysien,Kyzikos,Electrum,,1899,280,49
02871,Karolinger: Karl der Kahle,Frühmittelalter,20,1.58,840,864,France,,Bourges,Silver,,1948,280,40
02873,Karolinger: Karl der Kahle,Frühmittelalter,20,1.60,843,864,France,,Laon,Silver,,0,320,40
02875,Karolinger: Karl der Kahle,Frühmittelalter,20,1.56,840,864,France,Île-de-France,Paris,Silver,,40,320,40
02878,Karolinger: Karl der Kahle,Frühmittelalter,22,1.70,864,877,France,Île-de-France,Paris,Silver,,80,320,39
02879,Elektron,"Griechen, Archaik und Klassik",12,4.62,-650,-600,Turkey,Ionien?,,Electrum,,119,320,48
02880,Samos?,"Griechen, Archaik und Klassik",18-21,17.32,-620,-600,Greece,Ionische Inseln,Samos?,Electrum,,167,320,45
02881,Elektron,"Griechen, Archaik und Klassik",17-22,14.16,-600,-580,Turkey,Ionien,,Electrum,,212,320,51
02882,Elektron,"Griechen, Archaik und Klassik",18-20,16.40,-600,-550,Turkey,Ionien?,,Electrum,,263,320,39
02883,Sardis?,"Griechen, Archaik und Klassik",12,4.73,-600,-550,Turkey,Lydien?,,Electrum,,302,320,45
02884,Sardis,"Griechen, Archaik und Klassik",7,1.14,-625,-560,Turkey,Lydien,Sardis,Electrum,,347,320,42
02885,Elektron,"Griechen, Archaik und Klassik",4,0.15,-600,-550,Turkey,Kleinasien,,Electrum,,389,320,41
02886,Sardis,"Griechen, Archaik und Klassik",11-17,8.08,-610,-560,Turkey,Lydien,Sardis,Gold,,430,320,62
02887,Sardis,"Griechen, Archaik und Klassik",15,8.04,-610,-560,Turkey,Lydien,Sardis,Gold,,492,320,47
02888,Persischer Großkönig,"Griechen, Archaik und Klassik",14-16,8.35,-500,-350,,Persis,,Gold,,539,320,35
02889,Persischer Großkönig,"Griechen, Archaik und Klassik",14-16,8.34,-500,-350,,Persis,,Gold,,574,320,33
02890,Epidauros,"Griechen, Römische Kaiserzeit",25,7.85,138,161,Greece,Argolis,Epidauros,Bronze,,607,320,42
02891,Karolinger: Karl der Kahle,Frühmittelalter,20,1.77,864,876,France,Pas-de-Calais,Quentovic,Silver,,649,320,39
02892,Karolinger: Karl der Kahle,Frühmittelalter,16,0.67,864,877,France,Seine-Maritime,Rouen,Silver,,688,320,40
02894,Karolinger: Ludwig III.,Frühmittelalter,21,1.81,879,882,France,Aube,Troyes,Silver,,728,320,40
02899,Persischer Großkönig,"Griechen, Archaik und Klassik",15,8.05,-546,-522,Turkey,Lydien,Sardis,Gold,,768,320,47
02901,Frankreich: Odo,Frühmittelalter,20,1.27,888,898,France,Somme,Corbie,Silver,,815,320,40
02902,Frankreich: Karl III.,Frühmittelalter,21,1.44,898,922,France,Île-de-France,Paris,Silver,,855,320,42
02903,Persischer Großkönig,"Griechen, Archaik und Klassik",14-17,5.34,-546,-522,Turkey,Lydien,Sardis,Silver,,897,320,48
02905,Domitianus,Römische Kaiserzeit,28,12.61,87,87,Italy,Italia,Rom,Bronze,,945,320,42
02908,Persischer Großkönig,"Griechen, Archaik und Klassik",15,5.32,-522,-500,,Persis,,Silver,,987,320,38
02910,Persischer Großkönig,"Griechen, Archaik und Klassik",15,5.38,-522,-500,,Persis,,Silver,,1025,320,41
02911,Persischer Großkönig,"Griechen, Archaik und Klassik",15,5.38,-500,-475,,Persis,,Silver,,1066,320,36
02912,Persischer Großkönig,"Griechen, Archaik und Klassik",13-20,8.33,-500,-475,,Persis,,Gold,,1102,320,26
02913,Persischer Großkönig,"Griechen, Archaik und Klassik",14-16,5.40,-500,-475,,Persis,,Silver,,1128,320,34
02914,England: Angelsachsen,Frühmittelalter,13,1.23,670,680,Great Britain,Kent?,,Gold,,1162,320,39
02915,England oder Friesland,Frühmittelalter,12,0.99,695,765,Great Britain,,,Silver,,1201,320,39
02916,England oder Friesland,Frühmittelalter,12,1.25,710,750,Denmark,,,Silver,,1240,320,40
02917,England: Eanred von Northumbria,Frühmittelalter,13,1.52,810,854,Great Britain,Northumbria,York,Silver,,1280,320,41
02918,England: Offa von Mercia,Frühmittelalter,18,1.14,757,796,Great Britain,Mercia,,Silver,,1321,320,40
02920,Domitianus,Römische Kaiserzeit,19,3.30,88,88,Italy,Italia,Rom,Silver,,1361,320,41
02923,England: Aethelbert von Wessex,Frühmittelalter,22,1.12,858,866,Great Britain,Wessex,,Silver,,1402,320,40
02924,England: Alfred von Wessex,Frühmittelalter,"20,0",1.62,880,899,Great Britain,Mercia,,Silver,,1442,320,40
02925,England: Wikinger,Hochmittelalter,19,1.27,890,910,Great Britain,,,Silver,,1482,320,40
02926,England: Wikinger,Hochmittelalter,20,1.27,900,905,Great Britain,Northumbria,York,Silver,Great Britain,1522,320,40
02927,England: Wikinger,Hochmittelalter,20,1.21,921,927,Great Britain,Northumbria,York,Silver,,1562,320,39
02928,England: Wikinger,Hochmittelalter,20,1.41,939,941,Great Britain,Northumbria,York,Silver,,1601,320,40
02929,England: Aethelstan,Hochmittelalter,22,1.26,924,939,Great Britain,Northumbria,York,Silver,,1641,320,40
02930,England: Eadmund,Hochmittelalter,21,1.36,939,946,Great Britain,,,Silver,,1681,320,39
02932,England: Eadwig,Hochmittelalter,22,1.21,955,959,Great Britain,England,Bedford,Silver,,1720,320,38
02934,England: Edgar,Hochmittelalter,20,1.43,959,975,Great Britain,England,Stamford,Silver,,1758,320,39
02936,Persischer Großkönig,"Griechen, Archaik und Klassik",14,5.35,-500,-475,,Persis,,Silver,,1797,320,38
02937,Incertum,"Griechen, Archaik und Klassik",18-21,11.74,-530,-530,Turkey,Karien?,,Silver,,1835,320,33
02938,Incertum,"Griechen, Archaik und Klassik",19,11.05,-500,-500,Turkey,Karien,,Silver,Egypt,1868,320,41
02939,Incertum,"Griechen, Archaik und Klassik",26,14.51,-500,-500,Turkey,Karien,,Silver,,1909,320,37
02940,Milet,"Griechen, Archaik und Klassik",9,1.23,-550,-494,Turkey,Ionien,Milet,Silver,,1946,320,41
02941,Milet,"Griechen, Archaik und Klassik",9,1.13,-550,-494,Turkey,Ionien,Milet,Silver,,1987,320,40
02942,Chios?,"Griechen, Archaik und Klassik",18-19,13.99,-550,-550,Greece,Ionische Inseln,Chios?,Electrum,,0,360,37
02943,Dardanos,"Griechen, Archaik und Klassik",20,13.92,-500,-494,Turkey,Troas,Dardanos,Electrum,,37,360,42
02944,Incertum,"Griechen, Archaik und Klassik",20,14.01,-550,-500,Turkey,Kleinasien,,Electrum,,79,360,45
02948,England: Ethelred II.,Hochmittelalter,19,1.72,997,1003,Great Britain,England,Wilton,Silver,,124,360,39
02951,Makedonien: Alexandros III.,"Griechen, Hellenismus",22,17.19,-330,-320,Greece,Makedonien,Amphipolis,Gold,,163,360,43
02952,England: Knut der Große,Hochmittelalter,19,1.11,1017,1023,Great Britain,England,Lincoln,Silver,Poland,206,360,39
02953,Makedonien: Alexandros III.,"Griechen, Hellenismus",22,17.18,-330,-320,Greece,Makedonien,Amphipolis,Gold,,245,360,39
02954,Makedonien: Alexandros III.,"Griechen, Hellenismus",20,8.53,-315,-300,Cyprus,Zypern,Salamis,Gold,,284,360,41
02957,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.55,-328,-320,Syrian Arab Republic,Phönizien,Arados,Gold,,325,360,40
02960,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.06,-325,-315,Greece,Makedonien,Pella,Silver,,365,360,39
02962,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.19,-330,-320,Syrian Arab Republic,Syria,Damaskus,Silver,,404,360,39
02963,England: Edward der Bekenner,Hochmittelalter,19,1.17,1042,1044,Great Britain,England,Southwark,Silver,,443,360,40
02966,Makedonien: Philippos II.,"Griechen, Hellenismus",19,8.58,-323,-315,Greece,Makedonien,Amphipolis,Gold,,483,360,39
02967,England: Edward der Bekenner,Hochmittelalter,20,1.39,1056,1059,Great Britain,England,Oxford,Silver,,522,360,39
02968,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.15,-332,-323,Egypt,Ägypten,Memphis,Silver,,561,360,40
02970,England: Wilhelm I.,Hochmittelalter,20,1.37,1083,1086,Great Britain,England,Winchester,Silver,,601,360,40
02974,England: Heinrich II.,Hochmittelalter,19,1.45,1158,1163,Great Britain,England,London,Silver,,641,360,39
02975,England: Johann,Hochmittelalter,19,1.39,1204,1209,Great Britain,Cornwall,Exeter,Silver,,680,360,41
02976,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.20,-320,-315,Greece,Makedonien,Amphipolis,Silver,,721,360,37
02977,England: Heinrich III.,Spätmittelalter,18,1.37,1251,1272,Great Britain,England,London,Silver,,758,360,39
02978,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.19,-328,-320,Syrian Arab Republic,Phönizien,Arados,Silver,,797,360,39
02979,Makedonien: Alexandros III.,"Griechen, Hellenismus",30,17.18,-308,-307,Israel,Phönizien,Ake-Akkon,Silver,,836,360,41
02980,Persischer Großkönig,"Griechen, Archaik und Klassik",17,8.32,-425,-375,,Persis,,Gold,,877,360,37
02981,Persischer Großkönig,"Griechen, Archaik und Klassik",15,5.57,-425,-375,,Persis,,Silver,,914,360,38
02982,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,17.07,-295,-275,Turkey,Ionien,Milet,Silver,,952,360,39
02983,Persischer Großkönig,"Griechen, Archaik und Klassik",16,8.29,-425,-375,,Persis,,Gold,,991,360,38
02984,Persischer Großkönig,"Griechen, Archaik und Klassik",15,5.53,-375,-340,,Persis,,Silver,,1029,360,36
02985,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.22,-310,-301,Turkey,Ionien,Kolophon,Silver,,1065,360,41
02986,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.24,-323,-319,Turkey,Lydien,Sardis,Silver,,1106,360,40
02987,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,7.28,-336,-323,Greece,Makedonien,,Bronze,,1146,360,39
02988,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,5.74,-336,-323,Greece,Makedonien,,Bronze,,1185,360,43
02989,Makedonien: Alexandros III.,"Griechen, Hellenismus",36,41.65,-325,-323,Iraq,Babylonien,Babylon,Silver,Iraq,1228,360,42
02990,Persischer Satrap: Datamas,"Griechen, Archaik und Klassik",18,5.44,-370,-358,Turkey,Paphlagonien,Sinope,Silver,,1270,360,39
02991,Persischer Satrap: ABDSSN,"Griechen, Archaik und Klassik",18,5.61,-350,-330,Turkey,Paphlagonien,Sinope,Silver,,1309,360,37
02993,Persischer Satrap in Mysien: Orontas,"Griechen, Archaik und Klassik",15,2.78,-380,-330,Turkey,Mysien,Lampsakos?,Silver,,1346,360,41
02994,Persischer Satrap in Mysien: Orontas,"Griechen, Archaik und Klassik",11,1.37,-380,-330,Turkey,Mysien,,Bronze,,1387,360,41
02996,Persischer Münzherr in Lydien: Gamerses,"Griechen, Archaik und Klassik",12,1.54,-400,-334,Turkey,Lydien,,Bronze,,1428,360,42
02998,Persischer Satrap: Maussolos,"Griechen, Archaik und Klassik",23,15.12,-377,-353,Turkey,Karien,,Silver,,1470,360,40
02999,Persischer Satrap: Hidrieos,"Griechen, Archaik und Klassik",23,15.02,-351,-344,Turkey,Karien,,Silver,,1510,360,37
03000,Persischer Satrap: Pixodaros,"Griechen, Archaik und Klassik",24,15.04,-340,-334,Turkey,Karien,,Silver,,1547,360,39
03001,Persischer Satrap: Rhoontopates,"Griechen, Archaik und Klassik",24,13.99,-334,-333,Turkey,Karien,,Silver,,1586,360,42
